contact_role_id,contact_id,opp_id,role,is_primary
2849,1395,406,Executive Sponsor,True
2850,1836,1831,Champion,True
2851,549,1832,Economic Buyer,True
2852,2918,1832,Champion,True
2853,1596,1833,End User,False
2854,303,1833,Coach,False
2855,720,1834,Technical Evaluator,False
2856,2372,1835,Technical Evaluator,False
2857,1548,1836,Champion,True
2858,2825,1837,Economic Buyer,True
2859,1402,1838,Champion,True
2860,626,1839,Champion,True
2861,2931,1840,Coach,False
2862,1050,1841,Champion,True
2863,2212,1842,Champion,True
2864,585,1842,Technical Evaluator,False
2865,988,1842,Economic Buyer,True
2866,2620,1842,Executive Sponsor,True
2867,2973,1843,Champion,True
2868,489,1844,Champion,True
2869,1443,1845,Champion,True
2870,764,1845,Economic Buyer,True
2871,2589,1846,End User,False
2872,891,1846,Champion,True
2873,189,1848,Technical Evaluator,False
2874,1787,1848,Champion,True
2875,1173,1849,Economic Buyer,True
2876,2124,1850,Legal Reviewer,False
2877,2600,1851,Coach,False
2878,1296,1852,Technical Evaluator,False
2879,1920,1853,End User,False
2880,2427,1853,Legal Reviewer,False
2881,789,1854,Champion,True
2882,1621,1854,Coach,False
2883,1980,1855,End User,False
2884,535,1855,Coach,False
2885,2975,1855,Economic Buyer,True
2886,2890,1856,Legal Reviewer,False
2887,2030,1856,Blocker,False
2888,2193,1856,Coach,False
2889,2097,1857,Technical Evaluator,False
2890,1659,1857,Legal Reviewer,False
2891,2839,1857,Economic Buyer,True
2892,1842,1858,End User,False
2893,541,1859,Champion,True
2894,1246,1859,Economic Buyer,True
2895,134,1859,End User,False
2896,165,1860,End User,False
2897,2600,1860,Economic Buyer,True
2898,622,1861,Economic Buyer,True
2899,2551,1862,Executive Sponsor,True
2900,1149,1862,Legal Reviewer,False
2901,2361,1862,Technical Evaluator,False
2902,2243,1863,Coach,False
2903,2961,1863,Champion,True
2904,2396,1864,End User,False
2905,2352,1864,Economic Buyer,True
2906,216,1864,Technical Evaluator,False
2907,427,1865,Legal Reviewer,False
2908,1137,1865,Coach,False
2909,2592,1866,Champion,True
2910,2235,1867,End User,False
2911,2706,1868,Economic Buyer,True
2912,2110,1869,Executive Sponsor,True
2913,2172,1871,Economic Buyer,True
2914,2260,1871,Champion,True
2915,1031,1871,End User,False
2916,2058,1871,Blocker,False
2917,2929,1872,Coach,False
2918,1544,1873,Technical Evaluator,False
2919,2555,1873,Coach,False
2920,263,1874,Champion,True
2921,1922,1875,Economic Buyer,True
2922,1033,1875,Champion,True
2923,1339,1876,Champion,True
2924,1297,1877,Executive Sponsor,True
2925,96,1877,Champion,True
2926,1989,1878,Coach,False
2927,2549,1879,Technical Evaluator,False
2928,2293,1880,Executive Sponsor,True
2929,486,1880,Technical Evaluator,False
2930,1640,1882,Technical Evaluator,False
2931,1800,1882,Champion,True
2932,2609,1883,Champion,True
2933,114,1883,Technical Evaluator,False
2934,2476,1884,Technical Evaluator,False
2935,2636,1885,End User,False
2936,653,1885,Technical Evaluator,False
2937,1093,1885,Coach,False
2938,285,1886,Technical Evaluator,False
2939,87,1887,Economic Buyer,True
2940,732,1888,Champion,True
2941,1615,1888,Legal Reviewer,False
2942,1377,1889,Technical Evaluator,False
2943,2725,1889,Champion,True
2944,1484,1890,Technical Evaluator,False
2945,2556,1891,Technical Evaluator,False
2946,2408,1891,Executive Sponsor,True
2947,1422,1891,Coach,False
2948,800,1893,Champion,True
2949,2700,1894,Champion,True
2950,277,1894,Executive Sponsor,True
2951,159,1895,Technical Evaluator,False
2952,1064,1896,Executive Sponsor,True
2953,2249,1896,Champion,True
2954,616,1897,Executive Sponsor,True
2955,747,1897,Technical Evaluator,False
2956,2116,1897,Champion,True
2957,2063,1897,Coach,False
2958,2555,1898,Champion,True
2959,695,1899,Coach,False
2960,2728,1899,Economic Buyer,True
2961,2562,1899,Champion,True
2962,2665,1900,Economic Buyer,True
2963,604,1901,Economic Buyer,True
2964,63,1902,Executive Sponsor,True
2965,929,1903,Technical Evaluator,False
2966,1123,1903,Coach,False
2967,2813,1904,Champion,True
2968,211,1905,Technical Evaluator,False
2969,2151,1906,Champion,True
2970,1664,1906,Executive Sponsor,True
2971,105,1906,Technical Evaluator,False
2972,1612,1907,Legal Reviewer,False
2973,477,1907,Technical Evaluator,False
2974,2317,1908,Technical Evaluator,False
2975,661,1909,Technical Evaluator,False
2976,1185,1910,End User,False
2977,2334,1910,Economic Buyer,True
2978,1866,1910,Coach,False
2979,2837,1911,Blocker,False
2980,399,1911,End User,False
2981,1221,1911,Economic Buyer,True
2982,1105,1911,Legal Reviewer,False
2983,1161,1912,Technical Evaluator,False
2984,661,1913,Economic Buyer,True
2985,805,1913,Blocker,False
2986,2816,1914,Economic Buyer,True
2987,205,1915,Champion,True
2988,738,1916,End User,False
2989,757,1917,Technical Evaluator,False
2990,837,1917,End User,False
2991,1786,1917,Economic Buyer,True
2992,604,1918,Champion,True
2993,2332,1919,Champion,True
2994,2250,1920,Coach,False
2995,1676,1921,End User,False
2996,691,1921,Technical Evaluator,False
2997,2234,1922,Champion,True
2998,1439,1923,Legal Reviewer,False
2999,160,1924,Economic Buyer,True
3000,883,1925,Champion,True
3001,2778,1925,End User,False
3002,188,1925,Technical Evaluator,False
3003,522,1926,Technical Evaluator,False
3004,2043,1927,End User,False
3005,2110,1928,End User,False
3006,1887,1929,Economic Buyer,True
3007,13,1930,Economic Buyer,True
3008,1710,1930,Technical Evaluator,False
3009,1768,1930,Blocker,False
3010,2691,1931,Technical Evaluator,False
3011,2025,1931,End User,False
3012,874,1932,Champion,True
3013,2593,1932,Technical Evaluator,False
3014,2728,1933,End User,False
3015,2265,1934,Champion,True
3016,539,1935,End User,False
3017,1614,1936,Coach,False
3018,2228,1937,Coach,False
3019,2045,1937,Technical Evaluator,False
3020,2325,1938,Champion,True
3021,1317,1938,Blocker,False
3022,1717,1938,Economic Buyer,True
3023,347,1939,Champion,True
3024,1198,1939,Executive Sponsor,True
3025,1213,1940,Blocker,False
3026,1468,1940,End User,False
3027,1715,1940,Technical Evaluator,False
3028,1656,1940,Champion,True
3029,1321,1941,Economic Buyer,True
3030,169,1942,End User,False
3031,1360,1942,Technical Evaluator,False
3032,872,1942,Economic Buyer,True
3033,1325,1943,Coach,False
3034,1068,1943,End User,False
3035,1983,1944,Economic Buyer,True
3036,112,1945,Technical Evaluator,False
3037,1073,1945,Executive Sponsor,True
3038,2162,1946,Technical Evaluator,False
3039,675,1947,Champion,True
3040,1381,1947,Legal Reviewer,False
3041,79,1947,End User,False
3042,1259,1948,Champion,True
3043,2866,1949,Champion,True
3044,821,1950,Technical Evaluator,False
3045,1541,1951,Coach,False
3046,2438,1953,Economic Buyer,True
3047,2301,1954,Coach,False
3048,1363,1955,Economic Buyer,True
3049,1406,1955,Technical Evaluator,False
3050,1653,1955,End User,False
3051,2712,1956,Champion,True
3052,1087,1956,Blocker,False
3053,762,1957,Economic Buyer,True
3054,1479,1957,Technical Evaluator,False
3055,2012,1958,Technical Evaluator,False
3056,821,1959,Executive Sponsor,True
3057,1610,1960,Technical Evaluator,False
3058,1196,1960,Champion,True
3059,743,1961,Champion,True
3060,47,1961,Executive Sponsor,True
3061,708,1962,Champion,True
3062,2243,1963,Blocker,False
3063,1537,1963,Champion,True
3064,2980,1964,Coach,False
3065,1204,1965,Technical Evaluator,False
3066,1998,1966,Economic Buyer,True
3067,280,1967,Champion,True
3068,1861,1968,Economic Buyer,True
3069,1519,1969,Champion,True
3070,2678,1969,Economic Buyer,True
3071,821,1970,Champion,True
3072,1879,1971,Technical Evaluator,False
3073,399,1972,Coach,False
3074,2349,1973,Technical Evaluator,False
3075,1270,1973,Economic Buyer,True
3076,353,1973,End User,False
3077,2853,1974,Technical Evaluator,False
3078,161,1975,Blocker,False
3079,266,1975,Coach,False
3080,162,1975,End User,False
3081,51,1976,Economic Buyer,True
3082,2027,1976,Executive Sponsor,True
3083,2695,1976,Technical Evaluator,False
3084,1427,1977,Executive Sponsor,True
3085,1730,1978,Technical Evaluator,False
3086,2360,1979,Technical Evaluator,False
3087,601,1981,Blocker,False
3088,1111,1982,Champion,True
3089,2112,1982,Executive Sponsor,True
3090,2506,1983,Champion,True
3091,2497,1983,Technical Evaluator,False
3092,1483,1984,Blocker,False
3093,829,1985,Technical Evaluator,False
3094,1418,1985,Champion,True
3095,1690,1986,Technical Evaluator,False
3096,2560,1987,Technical Evaluator,False
3097,1770,1988,End User,False
3098,1655,1989,Economic Buyer,True
3099,2699,1989,Blocker,False
3100,773,1989,Executive Sponsor,True
3101,1793,1990,Technical Evaluator,False
3102,570,1991,Champion,True
3103,820,1992,Champion,True
3104,2740,1992,Legal Reviewer,False
3105,2843,1992,Coach,False
3106,1930,1992,Technical Evaluator,False
3107,67,1993,Technical Evaluator,False
3108,1379,1994,Technical Evaluator,False
3109,1764,1995,Blocker,False
3110,2916,1996,Coach,False
3111,1,1996,Legal Reviewer,False
3112,1439,1997,Technical Evaluator,False
3113,1603,1998,Champion,True
3114,609,1998,End User,False
3115,2859,1999,Technical Evaluator,False
3116,2858,2000,Legal Reviewer,False
3117,120,2000,End User,False
3118,2340,2000,Technical Evaluator,False
3119,2832,2000,Champion,True
3120,1597,2000,Executive Sponsor,True
3121,1328,2001,Coach,False
3122,870,2001,Economic Buyer,True
3123,528,2002,End User,False
3124,874,2003,Legal Reviewer,False
3125,2593,2003,End User,False
3126,1196,2004,Champion,True
3127,1610,2004,Technical Evaluator,False
3128,419,2005,Legal Reviewer,False
3129,1507,2006,Technical Evaluator,False
3130,2181,2007,Champion,True
3131,332,2008,End User,False
3132,2886,2008,Legal Reviewer,False
3133,540,2009,Coach,False
3134,268,2010,End User,False
3135,2227,365,Executive Sponsor,True
3136,1248,365,Economic Buyer,True
3137,494,2013,Coach,False
3138,336,2013,End User,False
3139,449,2014,Champion,True
3140,2922,2015,Champion,True
3141,152,2016,Executive Sponsor,True
3142,36,2017,Legal Reviewer,False
3143,985,2017,Champion,True
3144,2268,2017,Executive Sponsor,True
3145,2659,2018,Champion,True
3146,1466,2018,Economic Buyer,True
3147,1755,2018,Coach,False
3148,1245,2019,End User,False
3149,2498,2020,Blocker,False
3150,1618,2021,Legal Reviewer,False
3151,1110,2021,End User,False
3152,1895,2022,Blocker,False
3153,1090,2023,Executive Sponsor,True
3154,668,2024,Economic Buyer,True
3155,2462,2025,Technical Evaluator,False
3156,1477,2025,Blocker,False
3157,660,2025,Champion,True
3158,405,2027,Champion,True
3159,2825,2028,Champion,True
3160,2258,2028,End User,False
3161,399,2029,Economic Buyer,True
3162,821,2030,Technical Evaluator,False
3163,2741,2031,Champion,True
3164,1215,2031,Blocker,False
3165,1970,2032,Blocker,False
3166,326,1208,Executive Sponsor,True
3167,2422,1208,Technical Evaluator,False
3168,2930,1208,Economic Buyer,True
3169,382,2034,Technical Evaluator,False
3170,1026,2034,Executive Sponsor,True
3171,668,2035,Champion,True
3172,407,2035,Technical Evaluator,False
3173,106,2035,Blocker,False
3174,1023,2036,Legal Reviewer,False
3175,1365,2036,Technical Evaluator,False
3176,1624,2037,Technical Evaluator,False
3177,712,2039,Coach,False
3178,2477,2040,Technical Evaluator,False
3179,1456,2040,End User,False
3180,510,2041,Blocker,False
3181,689,2041,Technical Evaluator,False
3182,43,2041,End User,False
3183,470,2041,Coach,False
3184,138,2042,Executive Sponsor,True
3185,2127,2042,End User,False
3186,2522,2043,Blocker,False
3187,2176,2044,Champion,True
3188,1000,2045,Champion,True
3189,2222,2045,End User,False
3190,2198,2046,Technical Evaluator,False
3191,1448,2047,Economic Buyer,True
3192,234,2047,Executive Sponsor,True
3193,1349,2047,Technical Evaluator,False
3194,1940,2048,Executive Sponsor,True
3195,386,2048,Champion,True
3196,791,2049,Champion,True
3197,286,2050,Champion,True
3198,832,2051,Blocker,False
3199,1708,2051,Legal Reviewer,False
3200,1772,2052,Technical Evaluator,False
3201,2853,2053,Champion,True
3202,2124,2054,Executive Sponsor,True
3203,2498,2055,Technical Evaluator,False
3204,1027,2056,Champion,True
3205,1321,2056,End User,False
3206,1447,160,Champion,True
3207,1359,2058,Economic Buyer,True
3208,2672,2058,Technical Evaluator,False
3209,1932,2059,Champion,True
3210,721,2060,Executive Sponsor,True
3211,2066,2061,Economic Buyer,True
3212,1303,2061,End User,False
3213,549,2061,Legal Reviewer,False
3214,1887,2062,Champion,True
3215,2043,2063,Blocker,False
3216,1736,2065,Technical Evaluator,False
3217,1027,2066,Coach,False
3218,262,2067,End User,False
3219,415,2067,Technical Evaluator,False
3220,819,2068,Legal Reviewer,False
3221,2927,2069,Blocker,False
3222,685,2070,Coach,False
3223,2581,2070,Champion,True
3224,586,2071,Coach,False
3225,1862,2072,Legal Reviewer,False
3226,2965,2072,Economic Buyer,True
3227,2963,2072,Executive Sponsor,True
3228,1280,2073,Legal Reviewer,False
3229,268,2075,Coach,False
3230,1129,2076,Technical Evaluator,False
3231,550,2076,Champion,True
3232,2263,2076,Economic Buyer,True
3233,1238,2077,Technical Evaluator,False
3234,2912,2080,Technical Evaluator,False
3235,284,2081,Champion,True
3236,950,2081,Technical Evaluator,False
3237,2709,2082,End User,False
3238,1902,2083,Technical Evaluator,False
3239,2238,2084,Champion,True
3240,522,2084,Technical Evaluator,False
3241,1745,2085,Champion,True
3242,2602,2085,Economic Buyer,True
3243,1667,2085,Technical Evaluator,False
3244,613,571,Technical Evaluator,False
3245,243,571,End User,False
3246,955,2087,Technical Evaluator,False
3247,114,2088,Economic Buyer,True
3248,1985,2088,Champion,True
3249,422,2089,Champion,True
3250,2081,2089,Economic Buyer,True
3251,2703,2090,Economic Buyer,True
3252,1722,2091,Technical Evaluator,False
3253,1551,2092,Technical Evaluator,False
3254,1420,2093,Coach,False
3255,739,2094,End User,False
3256,2039,2094,Blocker,False
3257,364,2095,Economic Buyer,True
3258,2644,2096,Champion,True
3259,827,2096,Technical Evaluator,False
3260,1281,2096,Coach,False
3261,381,2096,End User,False
3262,458,2097,Champion,True
3263,313,2097,Coach,False
3264,271,2098,Coach,False
3265,2751,2099,Technical Evaluator,False
3266,1114,2100,End User,False
3267,726,2101,Economic Buyer,True
3268,178,2102,End User,False
3269,2962,2103,Technical Evaluator,False
3270,775,2103,End User,False
3271,1558,2104,Champion,True
3272,1414,2105,Champion,True
3273,2270,2106,Technical Evaluator,False
3274,1837,2107,Technical Evaluator,False
3275,1623,2108,End User,False
3276,2884,2108,Technical Evaluator,False
3277,1380,2109,Executive Sponsor,True
3278,2781,2110,Technical Evaluator,False
3279,1632,2111,Technical Evaluator,False
3280,1248,2112,Champion,True
3281,2227,2112,End User,False
3282,1186,2113,Blocker,False
3283,1998,2114,Technical Evaluator,False
3284,1041,2114,Coach,False
3285,2424,2115,Champion,True
3286,2791,2115,End User,False
3287,2610,2116,Economic Buyer,True
3288,1859,2116,Champion,True
3289,523,2117,Coach,False
3290,1467,2117,End User,False
3291,12,2117,Blocker,False
3292,878,2117,Executive Sponsor,True
3293,748,2117,Champion,True
3294,1475,2118,Executive Sponsor,True
3295,608,2119,Champion,True
3296,340,2120,Technical Evaluator,False
3297,1305,2121,Executive Sponsor,True
3298,2131,2121,Champion,True
3299,1272,2122,Champion,True
3300,1389,2123,Champion,True
3301,566,2125,Blocker,False
3302,1560,2125,Technical Evaluator,False
3303,1122,2126,Blocker,False
3304,2594,2127,End User,False
3305,2915,215,Coach,False
3306,2612,215,Legal Reviewer,False
3307,1879,2129,End User,False
3308,2941,2129,Champion,True
3309,788,2129,Technical Evaluator,False
3310,1114,2130,Legal Reviewer,False
3311,1534,2131,Coach,False
3312,1253,2132,Executive Sponsor,True
3313,2400,2132,Coach,False
3314,1942,2133,Coach,False
3315,420,2134,End User,False
3316,1729,2135,Coach,False
3317,2683,2136,Technical Evaluator,False
3318,1933,2136,Legal Reviewer,False
3319,860,2137,Champion,True
3320,1943,2138,Economic Buyer,True
3321,395,520,Champion,True
3322,197,520,Economic Buyer,True
3323,1334,2140,Technical Evaluator,False
3324,827,2141,Technical Evaluator,False
3325,2026,2141,Champion,True
3326,1811,2141,End User,False
3327,381,2141,Blocker,False
3328,1663,2142,Economic Buyer,True
3329,2180,2143,End User,False
3330,2846,2143,Champion,True
3331,467,2143,Legal Reviewer,False
3332,1417,2144,End User,False
3333,1412,2145,Champion,True
3334,842,2145,Technical Evaluator,False
3335,2378,2146,Economic Buyer,True
3336,1052,2146,Technical Evaluator,False
3337,2184,2146,Executive Sponsor,True
3338,2339,2147,Economic Buyer,True
3339,1961,2147,Champion,True
3340,2660,2148,Champion,True
3341,2359,2149,Champion,True
3342,92,2150,Technical Evaluator,False
3343,2287,2151,Economic Buyer,True
3344,513,2153,Coach,False
