opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
940,124,10,Vertex Holdings - Platform Deal,Qualification,32406,2025-02-11,2024-10-25,Inbound - Web,Best Case,False,False,,,5,Schedule demo,New Business,2024-10-25T00:00:00
941,737,11,Horizon Holdings - Platform Deal,Prospecting,147367,2025-05-07,2024-10-05,Event,Pipeline,False,False,CompetitorC,,33,Send proposal,New Business,2024-10-05T00:00:00
942,204,14,Elevate Analytics - New Business,Proposal,45102,2021-12-22,2021-10-30,Outbound - AE,Best Case,False,False,CompetitorA,,73,Schedule demo,New Business,2021-10-30T00:00:00
943,999,4,Nova Labs - Initial License,Closed Lost,41000,2023-05-03,2023-01-16,Inbound - Web,Omitted,False,True,CompetitorD,Champion Left,30,,New Business,2023-01-16T00:00:00
944,942,4,Vanguard Software - Expansion,Prospecting,96491,2023-03-29,2022-09-02,Outbound - AE,Pipeline,False,False,CompetitorB,,3,Executive alignment,Expansion,2022-09-02T00:00:00
945,758,14,Pinnacle Group - Platform Deal,Discovery,46224,2025-05-07,2024-10-20,Inbound - Web,Pipeline,False,False,Open Source Alternative,,51,Legal review,New Business,2024-10-20T00:00:00
946,89,3,Quantum Systems - Initial License,Closed Lost,38770,2022-08-20,2022-08-03,Outbound - AE,Omitted,False,True,CompetitorE,Competitor,44,,New Business,2022-08-03T00:00:00
947,496,5,Global Analytics - Platform Deal,Qualification,41790,2024-02-29,2023-11-27,Event,Best Case,False,False,CompetitorE,,22,Contract signing,New Business,2023-11-27T00:00:00
948,795,2,Vertex Technologies - New Business,Prospecting,,2022-08-19,2021-12-08,Partner Referral,Pipeline,False,False,CompetitorE,,31,Schedule demo,New Business,2021-12-08T00:00:00
499,983,9,Atlas Dynamics - New Business,Negotiation,54875,2025-02-05,2024-05-23,Event,Commit,False,False,CompetitorD,,69,Send proposal,New Business,2024-05-23T00:00:00
950,239,11,Catalyst Analytics - New Business,Discovery,51654,2025-01-31,2024-11-16,Inbound - Content,Pipeline,False,False,Open Source Alternative,,59,Contract signing,New Business,2024-11-16T00:00:00
951,324,12,Catalyst Labs - Initial License,Proposal,9661,2023-09-06,2023-02-10,Inbound - Web,Best Case,False,False,,,42,Technical review,New Business,2023-02-10T00:00:00
952,811,1,Pinnacle Digital - Initial License,Proposal,153195,2021-12-28,2021-11-18,Inbound - Web,Best Case,False,False,,,13,Schedule demo,New Business,2021-11-18T00:00:00
953,950,11,Nexus Platforms - New Business,Discovery,194679,2024-10-17,2024-09-16,Product-Led,Pipeline,False,False,Open Source Alternative,,56,Send proposal,New Business,2024-09-16T00:00:00
954,197,4,Fusion Labs - Platform Deal,Closed Lost,40937,2024-11-23,2024-09-13,Inbound - Web,Omitted,False,True,CompetitorA,Price,40,,New Business,2024-09-13T00:00:00
955,358,14,Vertex Services - Initial License,Qualification,57165,2024-06-07,2023-09-14,Outbound - AE,Best Case,False,False,CompetitorB,,76,,New Business,2023-09-14T00:00:00
956,899,3,Nova Platforms - Platform Deal,Closed Lost,34992,2022-09-13,2022-06-16,Outbound - AE,Omitted,False,True,CompetitorA,No Decision,30,,New Business,2022-06-16T00:00:00
957,86,6,Quantum Labs - Initial License,Prospecting,28215,2024-01-05,2023-07-16,Inbound - Web,Pipeline,False,False,,,2,,New Business,2023-07-16T00:00:00
958,87,13,Elevate Holdings - Platform Deal,Qualification,24475,2025-04-08,2024-09-12,Outbound - AE,Best Case,False,False,CompetitorC,,5,Schedule demo,New Business,2024-09-12T00:00:00
959,296,11,Vertex Corp - Initial License,Prospecting,91843,2023-10-04,2023-06-27,Event,Pipeline,False,False,CompetitorE,,35,Send proposal,New Business,2023-06-27T00:00:00
960,140,5,Velocity Enterprises - New Business,Qualification,159975,2024-12-25,2024-10-31,Outbound - SDR,Best Case,False,False,CompetitorB,,58,Legal review,New Business,2024-10-31T00:00:00
961,231,7,Global Corp - New Business,Discovery,176827,2025-03-19,2024-09-29,Outbound - AE,Pipeline,False,False,,,47,Legal review,New Business,2024-09-29T00:00:00
962,207,10,Pinnacle Networks - Initial License,Closed Lost,187824,2024-03-30,2023-10-02,Webinar,Omitted,False,True,,Champion Left,64,,New Business,2023-10-02T00:00:00
963,958,12,Pinnacle Digital - Additional Seats,Qualification,31562,2024-04-04,2023-10-11,Product-Led,Best Case,False,False,CompetitorE,,23,Legal review,Expansion,2023-10-11T00:00:00
964,365,5,Acme Solutions - New Business,Closed Won,202996,2024-12-31,2024-12-26,Inbound - Web,Closed,True,True,,,50,,New Business,2024-12-26T00:00:00
965,92,8,Acme Labs - Initial License,Closed Lost,24972,2023-05-25,2023-01-22,Event,Omitted,False,True,CompetitorA,No Decision,17,,New Business,2023-01-22T00:00:00
966,255,6,Pacific Labs - New Business,Closed Won,913735,2024-12-22,2024-10-21,Webinar,Closed,True,True,CompetitorE,,31,,New Business,2024-10-21T00:00:00
967,293,4,Zenith Digital - Initial License,Qualification,19766,2023-09-13,2023-05-11,Product-Led,Best Case,False,False,CompetitorC,,24,,New Business,2023-05-11T00:00:00
968,232,15,Global Enterprises - New Business,Discovery,26798,2025-03-31,2024-12-22,Product-Led,Pipeline,False,False,CompetitorE,,21,Technical review,New Business,2024-12-22T00:00:00
969,316,2,Fusion Enterprises - New Business,Prospecting,58900,2024-04-02,2023-12-02,Partner Referral,Pipeline,False,False,,,9,,New Business,2023-12-02T00:00:00
970,902,15,Pinnacle Platforms - Platform Deal,Qualification,42581,2024-10-11,2024-05-12,Product-Led,Best Case,False,False,,,62,Schedule demo,New Business,2024-05-12T00:00:00
971,932,10,Atlas Networks - Initial License,Proposal,42425,2025-06-26,2024-12-19,Event,Best Case,False,False,,,61,,New Business,2024-12-19T00:00:00
972,34,5,Zenith Analytics - New Business,Closed Lost,13546,2022-07-22,2022-05-20,Product-Led,Omitted,False,True,CompetitorB,Lost to Status Quo,56,,New Business,2022-05-20T00:00:00
973,193,3,Quantum Corp - Initial License,Negotiation,439921,2025-04-01,2024-09-28,Inbound - Web,Commit,False,False,,,15,Legal review,New Business,2024-09-28T00:00:00
974,695,15,Nova Enterprises - Platform Deal,Qualification,12037,2025-06-21,2024-10-19,Outbound - AE,Best Case,False,False,,,37,Executive alignment,New Business,2024-10-19T00:00:00
975,848,3,Vanguard Holdings - New Business,Prospecting,22440,2021-04-22,2020-11-19,Partner Referral,Pipeline,False,False,,,28,Send proposal,New Business,2020-11-19T00:00:00
976,985,2,Vanguard Group - New Business,Discovery,149648,2022-04-15,2021-10-25,Webinar,Pipeline,False,False,CompetitorB,,4,Contract signing,New Business,2021-10-25T00:00:00
977,331,12,Vertex Services - Platform Deal,Closed Lost,170626,2024-08-12,2024-05-03,Event,Omitted,False,True,CompetitorE,Price,66,,New Business,2024-05-03T00:00:00
978,664,4,Zenith Dynamics - Initial License,Closed Lost,98785,2024-05-16,2024-03-14,Product-Led,Omitted,False,True,Open Source Alternative,No Decision,28,,New Business,2024-03-14T00:00:00
979,949,14,Optima Software - New Business,Discovery,115441,2024-07-17,2023-11-20,Partner Referral,Pipeline,False,False,Open Source Alternative,,22,,New Business,2023-11-20T00:00:00
980,449,13,Fusion Systems - New Business,Qualification,7811,2024-05-01,2024-01-08,Webinar,Best Case,False,False,Open Source Alternative,,64,Schedule demo,New Business,2024-01-08T00:00:00
981,882,9,Apex Group - Platform Deal,Qualification,82065,2023-11-19,2023-07-05,Product-Led,Best Case,False,False,,,32,Legal review,New Business,2023-07-05T00:00:00
982,61,16,Synergy Platforms - Platform Deal,Discovery,17622,2025-01-28,2024-11-21,Outbound - SDR,Pipeline,False,False,,,16,Schedule demo,New Business,2024-11-21T00:00:00
983,29,14,Optima Platforms - Platform Deal,Negotiation,,2024-12-25,2024-11-14,Partner Referral,Commit,False,False,Open Source Alternative,,1,Executive alignment,New Business,2024-11-14T00:00:00
984,943,3,Catalyst Platforms - New Business,Proposal,915385,2023-06-18,2022-09-28,Partner Referral,Best Case,False,False,CompetitorD,,42,,New Business,2022-09-28T00:00:00
985,767,14,Summit Dynamics - Platform Deal,Discovery,141464,2025-02-14,2024-12-05,Inbound - Content,Pipeline,False,False,CompetitorE,,19,Contract signing,New Business,2024-12-05T00:00:00
986,231,7,Global Corp - New Business,Prospecting,490762,2025-04-24,2024-09-03,Outbound - SDR,Pipeline,False,False,CompetitorB,,7,POC setup,New Business,2024-09-03T00:00:00
987,389,13,Horizon Technologies - Platform Deal,Proposal,69654,2024-09-22,2023-12-29,Inbound - Web,Best Case,False,False,CompetitorD,,76,Technical review,New Business,2023-12-29T00:00:00
988,304,15,Horizon Systems - Initial License,Prospecting,47767,2025-02-28,2024-10-31,Inbound - Content,Pipeline,False,False,CompetitorD,,7,Executive alignment,New Business,2024-10-31T00:00:00
843,384,12,Vanguard Digital - Initial License,Closed Lost,46275,2024-12-31,2024-11-08,Event,Omitted,False,True,Open Source Alternative,Champion Left,31,,New Business,2024-11-08T00:00:00
990,723,9,Nexus Digital - Platform Deal,Qualification,176625,2024-08-16,2024-01-15,Partner Referral,Best Case,False,False,CompetitorE,,50,Contract signing,New Business,2024-01-15T00:00:00
991,597,12,Vanguard Labs - New Business,Prospecting,32086,2024-04-27,2023-08-02,Partner Referral,Pipeline,False,False,CompetitorD,,45,,New Business,2023-08-02T00:00:00
992,305,2,Pacific Dynamics - Initial License,Discovery,185455,2025-04-30,2024-12-08,Product-Led,Pipeline,False,False,,,11,Schedule demo,New Business,2024-12-08T00:00:00
993,641,11,Quantum Dynamics - Initial License,Closed Lost,37470,2024-12-31,2024-08-12,Inbound - Content,Omitted,False,True,,Timing,4,,New Business,2024-08-12T00:00:00
994,383,9,Summit Solutions - Contract Renewal,Qualification,42850,2023-10-24,2023-05-20,Inbound - Content,Best Case,False,False,CompetitorE,,26,Schedule demo,Renewal,2023-05-20T00:00:00
995,388,3,Catalyst Analytics - Platform Deal,Prospecting,188364,2024-12-01,2024-06-16,Event,Pipeline,False,False,CompetitorE,,42,Reference call,New Business,2024-06-16T00:00:00
996,809,3,Nexus Networks - New Business,Discovery,16036,2023-04-26,2022-12-14,Event,Pipeline,False,False,,,35,Send proposal,New Business,2022-12-14T00:00:00
997,51,16,Zenith Services - New Business,Closed Lost,35254,2024-11-29,2024-10-13,Inbound - Content,Omitted,False,True,CompetitorB,Lost to Status Quo,52,,New Business,2024-10-13T00:00:00
998,772,14,Summit Partners - Platform Deal,Discovery,10738,2025-04-24,2024-12-03,Partner Referral,Pipeline,False,False,Open Source Alternative,,38,,New Business,2024-12-03T00:00:00
999,12,13,Nexus Software - Platform Deal,Prospecting,390139,2023-08-07,2023-05-04,Outbound - AE,Pipeline,False,False,CompetitorE,,34,,New Business,2023-05-04T00:00:00
1000,908,8,Horizon Networks - New Business,Proposal,50086,2025-02-22,2024-08-15,,Best Case,False,False,,,43,Send proposal,New Business,2024-08-15T00:00:00
1001,170,6,Quantum Labs - Platform Deal,Closed Lost,33731,2022-06-28,2022-01-21,Partner Referral,Omitted,False,True,CompetitorA,Price,22,,New Business,2022-01-21T00:00:00
1002,973,1,Pacific Corp - New Business,Closed Won,39879,2024-06-18,2024-03-09,Webinar,Closed,True,True,,,6,,New Business,2024-03-09T00:00:00
1003,183,5,Global Solutions - Initial License,Proposal,85042,2025-07-14,2024-11-26,Outbound - SDR,Best Case,False,False,,,8,POC setup,New Business,2024-11-26T00:00:00
1004,114,8,Nova Partners - Initial License,Proposal,36218,2025-01-08,2024-08-22,Inbound - Content,Best Case,False,False,CompetitorB,,55,Send proposal,New Business,2024-08-22T00:00:00
1005,128,5,Pinnacle Inc - Initial License,Prospecting,16763,2025-01-23,2024-10-20,Product-Led,Pipeline,False,False,CompetitorC,,58,Send proposal,New Business,2024-10-20T00:00:00
1006,47,15,Synergy Partners - New Business,Qualification,14958,2025-03-17,2024-07-14,Product-Led,Best Case,False,False,CompetitorC,,63,Contract signing,New Business,2024-07-14T00:00:00
1007,131,11,Pinnacle Holdings - New Business,Discovery,75651,2025-02-27,2024-07-24,Inbound - Web,Pipeline,False,False,CompetitorC,,54,Reference call,New Business,2024-07-24T00:00:00
1008,663,3,Optima Dynamics - Initial License,Prospecting,19991,2024-12-31,2024-05-07,Webinar,Pipeline,False,False,CompetitorB,,2,,New Business,2024-05-07T00:00:00
1009,807,11,Fusion Digital - Initial License,Qualification,22097,2025-08-07,2024-12-19,Partner Referral,Best Case,False,False,CompetitorB,,33,Contract signing,New Business,2024-12-19T00:00:00
1010,200,1,Summit Partners - Initial License,Closed Lost,48950,2022-02-16,2021-10-16,Inbound - Content,Omitted,False,True,,Price,9,,New Business,2021-10-16T00:00:00
1011,712,9,Vertex Solutions - New Business,Closed Lost,78982,2024-12-31,2024-08-09,Outbound - SDR,Omitted,False,True,CompetitorB,Lost to Status Quo,12,,New Business,2024-08-09T00:00:00
1012,690,9,Synergy Technologies - New Business,Prospecting,43691,2023-05-02,2022-11-17,Inbound - Content,Pipeline,False,False,Open Source Alternative,,33,Schedule demo,New Business,2022-11-17T00:00:00
1013,640,15,Pinnacle Technologies - Platform Deal,Prospecting,11210,2022-11-17,2022-09-16,Partner Referral,Pipeline,False,False,,,65,,New Business,2022-09-16T00:00:00
1014,65,11,Horizon Inc - Initial License,Discovery,167249,2022-04-28,2021-12-28,Inbound - Content,Pipeline,False,False,CompetitorC,,67,POC setup,New Business,2021-12-28T00:00:00
1015,764,8,Pinnacle Corp - Initial License,Qualification,136587,2024-09-28,2024-01-12,Inbound - Content,Best Case,False,False,CompetitorD,,59,Reference call,New Business,2024-01-12T00:00:00
1016,470,1,Acme Networks - Expansion,Closed Lost,64582,2023-08-05,2023-06-09,Inbound - Content,Omitted,False,True,,Timing,23,,Expansion,2023-06-09T00:00:00
1017,480,2,Acme Solutions - Platform Deal,Discovery,122047,2023-02-28,2022-09-07,Partner Referral,Pipeline,False,False,CompetitorB,,31,,New Business,2022-09-07T00:00:00
1018,329,1,Horizon Digital - New Business,Closed Won,,2024-03-12,2023-11-18,Partner Referral,Closed,True,True,,,38,,New Business,2023-11-18T00:00:00
1019,574,12,Zenith Software - Platform Deal,Closed Lost,140155,2023-08-30,2023-05-26,Inbound - Content,Omitted,False,True,CompetitorA,Competitor,21,,New Business,2023-05-26T00:00:00
1020,257,6,Synergy Labs - Initial License,Negotiation,180068,2022-07-02,2022-02-02,Outbound - AE,Commit,False,False,CompetitorD,,22,Technical review,New Business,2022-02-02T00:00:00
1021,188,7,Apex Dynamics - New Business,Qualification,13243,2024-09-06,2024-06-04,Outbound - AE,Best Case,False,False,CompetitorE,,51,Send proposal,New Business,2024-06-04T00:00:00
1022,685,9,Fusion Group - Platform Deal,Prospecting,8474,2022-11-13,2022-04-12,Inbound - Web,Pipeline,False,False,CompetitorD,,23,Technical review,New Business,2022-04-12T00:00:00
1023,630,4,Vertex Systems - Initial License,Qualification,48699,2025-05-21,2024-09-14,Partner Referral,Best Case,False,False,,,57,Schedule demo,New Business,2024-09-14T00:00:00
1024,130,9,Pinnacle Solutions - Platform Deal,Negotiation,87609,2024-10-01,2024-02-18,Outbound - AE,Commit,False,False,Open Source Alternative,,47,Legal review,New Business,2024-02-18T00:00:00
1025,326,4,Atlas Networks - Initial License,Closed Lost,140586,2023-03-16,2022-09-14,Outbound - AE,Omitted,False,True,CompetitorA,Lost to Status Quo,9,,New Business,2022-09-14T00:00:00
1026,436,1,Nova Inc - New Business,Prospecting,147352,2025-03-16,2024-11-04,Partner Referral,Pipeline,False,False,CompetitorC,,27,Schedule demo,New Business,2024-11-04T00:00:00
1027,608,16,Nexus Services - New Business,Qualification,42008,2024-12-16,2024-10-22,,Best Case,False,False,CompetitorE,,23,Schedule demo,New Business,2024-10-22T00:00:00
1028,599,6,Synergy Solutions - Initial License,Prospecting,63543,2024-12-16,2024-06-11,Event,Pipeline,False,False,CompetitorE,,21,Schedule demo,New Business,2024-06-11T00:00:00
1029,806,5,Nexus Partners - Platform Deal,Proposal,47396,2023-07-17,2023-04-08,Partner Referral,Best Case,False,False,CompetitorA,,22,Executive alignment,New Business,2023-04-08T00:00:00
1030,322,3,Velocity Digital - New Business,Qualification,240079,2023-11-30,2023-06-18,Event,Best Case,False,False,CompetitorE,,38,Send proposal,New Business,2023-06-18T00:00:00
1031,383,5,Summit Solutions - New Business,Closed Lost,49701,2024-12-31,2024-11-23,Inbound - Web,Omitted,False,True,CompetitorE,Lost to Status Quo,18,,New Business,2024-11-23T00:00:00
1032,273,15,Synergy Technologies - New Business,Discovery,,2025-01-20,2024-10-18,Product-Led,Pipeline,False,False,CompetitorE,,40,Reference call,New Business,2024-10-18T00:00:00
1033,180,2,Quantum Digital - New Business,Closed Lost,10050,2024-12-31,2024-11-15,Inbound - Web,Omitted,False,True,Open Source Alternative,Timing,37,,New Business,2024-11-15T00:00:00
1034,425,7,Pinnacle Partners - Platform Deal,Qualification,7460,2024-07-14,2023-11-29,Event,Best Case,False,False,Open Source Alternative,,9,POC setup,New Business,2023-11-29T00:00:00
1035,916,16,Fusion Solutions - New Business,Qualification,181391,2025-04-10,2024-10-03,Outbound - SDR,Best Case,False,False,CompetitorB,,12,Legal review,New Business,2024-10-03T00:00:00
1036,433,11,Nexus Software - Initial License,Discovery,7216,2025-01-07,2024-09-21,Outbound - SDR,Pipeline,False,False,CompetitorD,,15,Reference call,New Business,2024-09-21T00:00:00
1037,985,2,Vanguard Group - New Business,Qualification,102641,2024-01-30,2023-06-20,,Best Case,False,False,CompetitorE,,31,Executive alignment,New Business,2023-06-20T00:00:00
1038,227,14,Catalyst Networks - Platform Deal,Negotiation,33984,2025-06-21,2024-12-01,Inbound - Content,Commit,False,False,,,59,Executive alignment,New Business,2024-12-01T00:00:00
1039,85,15,Acme Systems - New Business,Negotiation,60811,2023-12-11,2023-08-11,Outbound - SDR,Commit,False,False,,,47,Executive alignment,New Business,2023-08-11T00:00:00
