tracker_id,call_id,tracker_name,tracker_category,mention_count
4970,2149,Pricing - Enterprise Tier,Pricing,2
4971,2150,Decision Timeline Confirmed,Buying Signal,2
4972,2150,Objection - Too Complex,Objection,4
4973,2150,Budget - Freeze Mentioned,Budget,3
4974,2150,Competitor - CompetitorA,Competitor,6
4975,2151,Risk - Stakeholder Pushback,Risk,7
4976,2151,Pricing - Requested Quote,Pricing,5
4977,2152,Risk - Stakeholder Pushback,Risk,8
4978,2152,Objection - Too Complex,Objection,7
4979,2152,Risk - Champion Leaving,Risk,4
4980,2153,Contract Review Started,Buying Signal,7
4981,2153,Competitor - CompetitorC,Competitor,2
4982,2153,Pricing - Too Expensive Objection,Pricing,3
4983,2154,Competitor - CompetitorC,Competitor,1
4984,2155,Technical - Performance Requirements,Technical,1
4985,2157,Discount - Multi-Year Ask,Discount,8
4986,2157,Objection - Missing Feature,Objection,4
4987,2157,Objection - Too Complex,Objection,2
4988,2159,Pricing - Compared to Competitor,Pricing,4
4989,2159,Competitor - CompetitorA,Competitor,3
4990,2159,Risk - Stakeholder Pushback,Risk,6
4991,2159,Budget - Freeze Mentioned,Budget,3
4992,2160,Pricing - Compared to Competitor,Pricing,7
4993,2160,,,3
4994,2160,Technical - Performance Requirements,Technical,4
4995,2160,Pricing - Too Expensive Objection,Pricing,8
4996,2161,Pricing - Enterprise Tier,Pricing,5
4997,2161,Competitor - CompetitorD,Competitor,5
4998,2161,Objection - Team Adoption Concern,Objection,8
4999,2162,Decision Timeline Confirmed,Buying Signal,2
5000,2163,Objection - Team Adoption Concern,Objection,4
5001,2163,Risk - No Decision Likely,Risk,3
5002,2163,Pricing - Requested Quote,Pricing,6
5003,2163,Budget - Reallocating Funds,Budget,7
5004,2163,Technical - Data Migration Plan,Technical,4
5005,2165,Discount - End of Quarter,Discount,2
5006,2165,Discount - Competitive Match,Discount,6
5007,2165,Pricing - Compared to Competitor,Pricing,4
5008,2165,Risk - Budget Freeze,Risk,8
5009,2166,Risk - Delayed Timeline,Risk,5
5010,2166,Decision Timeline Confirmed,Buying Signal,1
5011,2169,Pricing - Requested Quote,Pricing,6
5012,2169,Discount - Competitive Match,Discount,8
5013,2169,Risk - Delayed Timeline,Risk,3
5014,2169,Decision Timeline Confirmed,Buying Signal,1
5015,2169,Competitor - Open Source Alternative,Competitor,2
5016,2170,Decision Timeline Confirmed,Buying Signal,4
5017,2170,Budget - Reallocating Funds,Budget,3
5018,2171,Budget - Needs Approval,Budget,7
5019,2174,Competitor - Open Source Alternative,Competitor,1
5020,2174,Technical - SSO / SAML Setup,Technical,4
5021,2174,POC Requested,Buying Signal,3
5022,2175,Competitor - CompetitorD,Competitor,7
5023,2175,Technical - Custom Workflow Needs,Technical,7
5024,2175,Pricing - Requested Quote,Pricing,1
5025,2175,Risk - Stakeholder Pushback,Risk,3
5026,2175,Objection - Switching Cost,Objection,7
5027,2175,Pricing - Enterprise Tier,Pricing,6
5028,2177,Objection - Team Adoption Concern,Objection,7
5029,2178,Objection - Too Complex,Objection,1
5030,2179,Competitor - CompetitorA,Competitor,1
5031,2179,Discount - End of Quarter,Discount,1
5032,2179,Procurement Process Started,Buying Signal,6
5033,2179,Competitor - Open Source Alternative,Competitor,7
5034,2180,Technical - Custom Workflow Needs,Technical,5
5035,2180,Next Steps Discussed,Buying Signal,8
5036,2180,Procurement Process Started,Buying Signal,3
5037,2180,Risk - Budget Freeze,Risk,5
5038,2180,Risk - Delayed Timeline,Risk,8
5039,2180,Objection - Switching Cost,Objection,6
5040,2180,Objection - Missing Feature,Objection,2
5041,2180,Pricing - Too Expensive Objection,Pricing,8
5042,2182,Risk - Delayed Timeline,Risk,3
5043,2182,Decision Maker Involved,Buying Signal,4
5044,2183,POC Requested,Buying Signal,4
5045,2183,Contract Review Started,Buying Signal,8
5046,2185,Discount - Competitive Match,Discount,3
5047,2185,Contract Review Started,Buying Signal,5
5048,2185,Technical - Data Migration Plan,Technical,3
5049,2185,Discount - Multi-Year Ask,Discount,8
5050,2186,Decision Timeline Confirmed,Buying Signal,1
5051,2186,Discount - Multi-Year Ask,Discount,4
5052,2186,Technical - SSO / SAML Setup,Technical,1
5053,2186,Competitor - CompetitorC,Competitor,3
5054,2192,Technical - Performance Requirements,Technical,6
5055,2192,Competitor - CompetitorC,Competitor,7
5056,2192,Discount - Multi-Year Ask,Discount,7
5057,2192,Technical - API Integration,Technical,7
5058,2192,Risk - Champion Leaving,Risk,2
5059,2193,Objection - Switching Cost,Objection,5
5060,2193,Competitor - CompetitorE,Competitor,6
5061,2193,Competitor - CompetitorA,Competitor,6
5062,2193,Contract Review Started,Buying Signal,6
5063,2195,Budget - Freeze Mentioned,Budget,5
5064,2195,Technical - Performance Requirements,Technical,3
5065,2195,Technical - Custom Workflow Needs,Technical,2
5066,2196,Budget - Approved,Budget,7
5067,2196,Competitor - CompetitorA,Competitor,7
5068,2197,Reference Call Requested,Buying Signal,2
5069,2197,Technical - Data Migration Plan,Technical,6
5070,2197,Contract Review Started,Buying Signal,5
5071,2198,Security - GDPR Compliance,Security,7
5072,2200,Reference Call Requested,Buying Signal,4
5073,2200,Decision Timeline Confirmed,Buying Signal,3
5074,2200,Budget - Approved,Budget,5
5075,2200,Pricing - Volume Discount,Pricing,6
5076,2200,Budget - Needs Approval,Budget,1
5077,2200,Risk - No Decision Likely,Risk,3
5078,2201,Objection - Need More Stakeholder Buy-in,Objection,1
5079,2201,Pricing - Enterprise Tier,Pricing,4
5080,2203,Competitor - CompetitorA,Competitor,3
5081,2203,Competitor - Open Source Alternative,Competitor,2
5082,2205,Budget - Approved,Budget,7
5083,2206,Discount - End of Quarter,Discount,2
5084,2206,Procurement Process Started,Buying Signal,4
5085,2207,Procurement Process Started,Buying Signal,8
5086,2207,Objection - Need More Stakeholder Buy-in,Objection,5
5087,2207,Discount - Multi-Year Ask,Discount,2
5088,2207,Risk - Champion Leaving,Risk,3
5089,2208,Competitor - CompetitorE,Competitor,1
5090,2208,Risk - Champion Leaving,Risk,2
5091,2208,Competitor - CompetitorA,Competitor,1
5092,2208,Budget - Reallocating Funds,Budget,3
5093,2208,Budget - Needs Approval,Budget,5
5094,2208,Budget - Freeze Mentioned,Budget,6
5095,2209,Technical - Performance Requirements,Technical,1
5096,2209,Pricing - Too Expensive Objection,Pricing,1
5097,2209,Budget - Reallocating Funds,Budget,6
5098,2209,Technical - SSO / SAML Setup,Technical,8
5099,2209,Competitor - Open Source Alternative,Competitor,1
5100,2210,Objection - Team Adoption Concern,Objection,5
5101,2210,Competitor - CompetitorC,Competitor,1
5102,2210,Objection - Need More Stakeholder Buy-in,Objection,4
5103,2210,Security - GDPR Compliance,Security,8
5104,2211,Competitor - CompetitorB,Competitor,4
5105,2211,Technical - SSO / SAML Setup,Technical,6
5106,2211,Pricing - Enterprise Tier,Pricing,7
5107,2211,Pricing - Compared to Competitor,Pricing,2
5108,2211,Budget - Freeze Mentioned,Budget,8
5109,2211,Security - SOC2 Compliance,Security,3
5110,2212,Security - Penetration Testing,Security,5
5111,2212,Competitor - CompetitorB,Competitor,2
5112,2213,Budget - Needs Approval,Budget,4
5113,2213,Pricing - Compared to Competitor,Pricing,7
5114,2213,Competitor - CompetitorD,Competitor,6
5115,2215,Objection - Missing Feature,Objection,1
5116,2216,Procurement Process Started,Buying Signal,3
5117,2216,Objection - Team Adoption Concern,Objection,1
5118,2216,Competitor - Open Source Alternative,Competitor,1
5119,2217,Risk - Competitor Evaluation,Risk,8
5120,2217,Next Steps Discussed,Buying Signal,6
5121,2218,Pricing - Volume Discount,Pricing,2
5122,2218,,,4
5123,2218,Competitor - CompetitorB,Competitor,4
5124,2219,Competitor - CompetitorC,Competitor,2
5125,2219,Objection - Team Adoption Concern,Objection,3
5126,2220,Security - SSO Requirement,Security,2
5127,2220,,,8
5128,2221,Pricing - Compared to Competitor,Pricing,8
5129,2221,Budget - Approved,Budget,3
5130,2221,Security - SOC2 Compliance,Security,3
5131,2221,Competitor - CompetitorD,Competitor,8
5132,2221,Risk - Champion Leaving,Risk,5
5133,2222,Risk - No Decision Likely,Risk,3
5134,2222,POC Requested,Buying Signal,6
5135,2222,Competitor - Open Source Alternative,Competitor,8
5136,2222,Decision Maker Involved,Buying Signal,5
5137,2223,Competitor - CompetitorB,Competitor,6
5138,2223,Discount - End of Quarter,Discount,4
5139,2224,Objection - Too Complex,Objection,6
5140,2224,Discount - Multi-Year Ask,Discount,7
5141,2225,Decision Maker Involved,Buying Signal,8
5142,2225,Competitor - CompetitorD,Competitor,8
5143,2225,Technical - Performance Requirements,Technical,4
5144,2225,Objection - Too Complex,Objection,4
5145,2225,Budget - Needs Approval,Budget,6
5146,2226,Competitor - CompetitorE,Competitor,5
5147,2226,Pricing - Compared to Competitor,Pricing,6
5148,2226,Objection - Need More Stakeholder Buy-in,Objection,3
5149,2226,Competitor - CompetitorB,Competitor,3
5150,2226,Technical - Performance Requirements,Technical,1
5151,2226,Risk - Legal Blockers,Risk,2
5152,2227,Reference Call Requested,Buying Signal,4
5153,2227,Competitor - CompetitorA,Competitor,5
5154,2227,POC Requested,Buying Signal,8
5155,2227,Competitor - CompetitorE,Competitor,3
5156,2229,Budget - Approved,Budget,5
5157,2229,,,2
5158,2229,,,5
5159,2229,Risk - Stakeholder Pushback,Risk,1
5160,2234,Pricing - Too Expensive Objection,Pricing,7
5161,2234,Security - GDPR Compliance,Security,6
5162,2234,Contract Review Started,Buying Signal,7
5163,2237,Pricing - Compared to Competitor,Pricing,6
5164,2237,,,4
5165,2237,Procurement Process Started,Buying Signal,5
5166,2237,Pricing - Enterprise Tier,Pricing,6
5167,2237,Discount - Competitive Match,Discount,7
5168,2237,POC Requested,Buying Signal,3
5169,2238,POC Requested,Buying Signal,2
5170,2238,Budget - Approved,Budget,2
5171,2238,,,4
5172,2238,Discount - Competitive Match,Discount,1
5173,2238,Competitor - CompetitorB,Competitor,3
5174,2238,Technical - Custom Workflow Needs,Technical,8
5175,2239,Discount - End of Quarter,Discount,3
5176,2239,Security - SSO Requirement,Security,1
5177,2239,Pricing - Compared to Competitor,Pricing,4
5178,2239,,,6
5179,2240,Contract Review Started,Buying Signal,8
5180,2240,Budget - Approved,Budget,4
5181,2240,Risk - Budget Freeze,Risk,2
5182,2241,Technical - Custom Workflow Needs,Technical,1
5183,2245,Budget - Freeze Mentioned,Budget,7
5184,2248,Technical - Custom Workflow Needs,Technical,6
5185,2249,Pricing - Too Expensive Objection,Pricing,7
5186,2249,Pricing - Compared to Competitor,Pricing,6
5187,2249,Budget - Reallocating Funds,Budget,6
5188,2249,Decision Maker Involved,Buying Signal,3
5189,2249,Budget - Freeze Mentioned,Budget,7
5190,2251,Risk - No Decision Likely,Risk,5
5191,2251,Competitor - CompetitorA,Competitor,8
5192,2252,Pricing - Compared to Competitor,Pricing,6
5193,2252,Pricing - Enterprise Tier,Pricing,6
5194,2252,Pricing - Volume Discount,Pricing,7
5195,2252,,,5
5196,2252,Competitor - CompetitorA,Competitor,6
5197,2253,Risk - Stakeholder Pushback,Risk,1
5198,2253,Objection - Missing Feature,Objection,1
5199,2253,Budget - Reallocating Funds,Budget,1
5200,2253,Objection - Too Complex,Objection,6
5201,2253,,,2
5202,2254,Discount - End of Quarter,Discount,3
5203,2254,Competitor - CompetitorC,Competitor,6
5204,2254,Decision Timeline Confirmed,Buying Signal,2
5205,2254,Budget - Needs Approval,Budget,6
5206,2254,Objection - Missing Feature,Objection,3
5207,2254,Pricing - Requested Quote,Pricing,7
5208,2254,Pricing - Compared to Competitor,Pricing,7
5209,2257,Budget - Needs Approval,Budget,5
5210,2257,,,7
5211,2257,Risk - Legal Blockers,Risk,2
5212,2259,Objection - Team Adoption Concern,Objection,-8
5213,2259,Pricing - Compared to Competitor,Pricing,5
5214,2259,Technical - Custom Workflow Needs,Technical,-2
5215,2259,Competitor - CompetitorD,Competitor,4
5216,2259,Risk - Legal Blockers,Risk,4
5217,2260,Next Steps Discussed,Buying Signal,2
5218,2260,Discount - Multi-Year Ask,Discount,7
5219,2260,Pricing - Compared to Competitor,Pricing,4
5220,2260,Budget - Approved,Budget,6
5221,2260,Reference Call Requested,Buying Signal,8
5222,2260,Pricing - Volume Discount,Pricing,1
5223,2260,Security - Penetration Testing,Security,8
5224,2261,Discount - End of Quarter,Discount,3
5225,2261,Decision Timeline Confirmed,Buying Signal,6
5226,2261,Competitor - Open Source Alternative,Competitor,4
5227,2262,Risk - Stakeholder Pushback,Risk,7
5228,2262,Objection - Too Complex,Objection,2
5229,2262,Budget - Freeze Mentioned,Budget,6
5230,2262,Next Steps Discussed,Buying Signal,6
5231,2263,Risk - Delayed Timeline,Risk,5
5232,2265,Security - Penetration Testing,Security,7
5233,2265,Procurement Process Started,Buying Signal,8
5234,2265,Pricing - Too Expensive Objection,Pricing,8
5235,2265,Discount - Multi-Year Ask,Discount,1
5236,2265,Competitor - Open Source Alternative,Competitor,6
5237,2270,Objection - Too Complex,Objection,-7
5238,2270,Competitor - CompetitorA,Competitor,1
5239,2270,Objection - Missing Feature,Objection,7
5240,2271,Pricing - Enterprise Tier,Pricing,1
5241,2272,Risk - Legal Blockers,Risk,4
5242,2272,Competitor - CompetitorE,Competitor,5
5243,2272,Discount - End of Quarter,Discount,4
5244,2272,Objection - Team Adoption Concern,Objection,2
5245,2272,Risk - No Decision Likely,Risk,3
5246,2273,Competitor - CompetitorC,Competitor,2
5247,2273,Objection - Switching Cost,Objection,7
5248,2274,Risk - Competitor Evaluation,Risk,8
5249,2274,Technical - API Integration,Technical,1
5250,2274,Pricing - Requested Quote,Pricing,5
5251,2275,Technical - Performance Requirements,Technical,-8
5252,2275,Competitor - Open Source Alternative,Competitor,2
5253,2275,Risk - Budget Freeze,Risk,5
5254,2275,Budget - Approved,Budget,8
5255,2275,Discount - End of Quarter,Discount,2
5256,2276,Pricing - Requested Quote,Pricing,8
5257,2276,Discount - Competitive Match,Discount,4
5258,2276,Competitor - CompetitorA,Competitor,4
5259,2278,Competitor - CompetitorC,Competitor,8
5260,2278,Risk - Champion Leaving,Risk,1
5261,2278,Pricing - Requested Quote,Pricing,6
5262,2278,Risk - Legal Blockers,Risk,3
5263,2278,Technical - Data Migration Plan,Technical,8
5264,2278,Competitor - CompetitorE,Competitor,6
5265,2280,Risk - Competitor Evaluation,Risk,-4
5266,2280,Pricing - Enterprise Tier,Pricing,8
5267,2280,Security - Penetration Testing,Security,1
5268,2280,Pricing - Compared to Competitor,Pricing,5
5269,2283,Security - SOC2 Compliance,Security,1
5270,2283,Pricing - Requested Quote,Pricing,6
5271,2283,Risk - Competitor Evaluation,Risk,1
5272,2284,Risk - Legal Blockers,Risk,8
5273,2285,Objection - Need More Stakeholder Buy-in,Objection,5
5274,2285,Decision Timeline Confirmed,Buying Signal,7
5275,2285,Technical - Custom Workflow Needs,Technical,6
5276,2285,Objection - Too Complex,Objection,4
5277,2285,,,2
5278,2286,Technical - Data Migration Plan,Technical,5
5279,2286,Objection - Too Complex,Objection,5
5280,2286,Pricing - Volume Discount,Pricing,4
5281,2286,Discount - Multi-Year Ask,Discount,3
5282,2287,Pricing - Enterprise Tier,Pricing,5
5283,2287,Security - SOC2 Compliance,Security,1
5284,2287,Competitor - Open Source Alternative,Competitor,3
5285,2287,Discount - Multi-Year Ask,Discount,8
5286,2287,Security - SSO Requirement,Security,8
5287,2289,Decision Timeline Confirmed,Buying Signal,2
5288,2290,Technical - API Integration,Technical,3
5289,2290,Competitor - Open Source Alternative,Competitor,4
5290,2290,Next Steps Discussed,Buying Signal,6
5291,2290,Budget - Approved,Budget,6
5292,2291,Objection - Too Complex,Objection,6
5293,2294,Pricing - Too Expensive Objection,Pricing,6
5294,2294,Discount - End of Quarter,Discount,3
5295,2295,Pricing - Volume Discount,Pricing,1
5296,2295,Budget - Reallocating Funds,Budget,7
5297,2295,Objection - Too Complex,Objection,7
5298,2298,Risk - Champion Leaving,Risk,8
5299,2298,Pricing - Compared to Competitor,Pricing,7
5300,2298,Competitor - CompetitorA,Competitor,3
5301,2298,Budget - Reallocating Funds,Budget,6
5302,2298,Pricing - Volume Discount,Pricing,7
5303,2299,Competitor - CompetitorA,Competitor,5
5304,2299,Pricing - Requested Quote,Pricing,4
5305,2299,Procurement Process Started,Buying Signal,1
5306,2299,Budget - Approved,Budget,3
5307,2300,Competitor - CompetitorC,Competitor,2
5308,2300,Risk - Legal Blockers,Risk,7
5309,2300,Competitor - CompetitorE,Competitor,7
5310,2300,Objection - Need More Stakeholder Buy-in,Objection,2
5311,2301,Technical - Data Migration Plan,Technical,8
5312,2301,Competitor - CompetitorE,Competitor,2
5313,2301,Competitor - Open Source Alternative,Competitor,7
5314,2301,Discount - End of Quarter,Discount,6
5315,2301,Budget - Needs Approval,Budget,4
5316,2301,Decision Timeline Confirmed,Buying Signal,8
5317,2303,Objection - Too Complex,Objection,4
5318,2303,Risk - No Decision Likely,Risk,6
5319,2303,Competitor - CompetitorE,Competitor,-7
5320,2303,Security - Data Residency,Security,6
5321,2303,Technical - API Integration,Technical,2
5322,2303,Discount - Multi-Year Ask,Discount,1
