call_id,opp_id,owner_id,call_date,duration_minutes,direction,call_type,disposition,num_participants,talk_ratio_rep,longest_monologue_sec,question_count,next_steps_mentioned
1444,1445,10,2024-09-25T16:30:00,0,Inbound,Negotiation,No Show,1,,,0,False
1445,4229,6,2021-12-09T12:30:00,30,Outbound,Discovery,Completed,2,0.67,209,7,False
1446,1252,13,2022-12-09T14:30:00,50,Outbound,Demo,Completed,8,0.65,107,9,True
1447,1688,15,2024-12-15T11:00:00,48,Outbound,Negotiation,Completed,8,0.41,178,13,False
1448,940,10,2024-12-20T12:30:00,0,Outbound,Check-In,No Show,1,,,0,False
1449,1966,8,2024-12-03T12:45:00,37,Outbound,QBR,Completed,8,0.37,187,9,False
1450,484,6,2024-12-28T12:30:00,50,Inbound,Technical Deep Dive,Completed,5,0.65,37,7,False
1451,2082,13,2024-11-20T11:30:00,57,Outbound,Demo,Completed,6,0.55,206,4,False
1452,2591,14,2024-05-13T13:30:00,43,Outbound,QBR,Completed,8,0.45,50,8,False
1453,4985,10,2022-07-13T11:15:00,21,Outbound,Demo,Completed,2,0.55,171,17,True
1454,513,12,2023-11-28T10:00:00,29,Inbound,Discovery,Completed,7,0.76,293,9,False
1455,361,7,2024-10-17T14:15:00,54,Outbound,Check-In,Completed,8,0.45,188,9,False
1456,4890,11,2024-01-09T12:45:00,36,Outbound,Follow-Up,Completed,6,0.46,145,4,True
1457,3233,13,2023-11-29T11:45:00,39,Inbound,Negotiation,Completed,5,0.72,76,11,False
1458,3745,13,2024-11-30T16:30:00,40,Outbound,Check-In,Completed,6,0.46,218,11,True
1459,832,13,2024-09-29T12:30:00,,Inbound,Follow-Up,No Show,1,,,0,False
1460,4030,14,2030-06-15T10:00:00,48,Outbound,Discovery,Completed,6,0.63,81,12,False
1461,1537,9,2024-08-15T12:30:00,0,Outbound,Negotiation,No Show,1,,,0,False
1462,1199,14,2023-09-16T09:45:00,42,Inbound,QBR,Rescheduled,1,,,0,False
1463,1441,8,2024-12-22T11:45:00,17,Inbound,Technical Deep Dive,Completed,3,0.48,164,11,True
1464,2524,6,2024-12-19T10:00:00,53,Outbound,Check-In,Completed,5,0.42,86,4,True
1465,3830,4,2024-11-10T12:45:00,52,Inbound,Check-In,Completed,7,0.58,34,14,False
1466,3563,15,2024-12-14T08:15:00,49,Inbound,Follow-Up,Completed,5,0.66,77,7,False
1467,4394,5,2022-09-30T16:30:00,24,Outbound,QBR,Completed,3,0.65,120,7,False
1468,849,7,2024-02-20T10:45:00,0,Inbound,Discovery,No Show,1,,,0,False
1469,2556,5,2024-02-24T09:15:00,39,Outbound,Follow-Up,Rescheduled,1,,,0,False
1470,1851,3,2022-09-03T12:15:00,31,Outbound,QBR,Rescheduled,1,,,0,False
1471,3837,5,2024-12-08T10:45:00,60,Outbound,Follow-Up,Completed,2,0.35,70,9,True
1472,121,2,2024-07-16T11:45:00,37,Outbound,Technical Deep Dive,Completed,8,0.61,220,20,True
1473,2952,14,2022-08-15T17:30:00,3,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
1474,4678,7,2021-12-22T09:00:00,59,Inbound,Technical Deep Dive,Completed,6,0.42,117,19,False
1475,257,7,2024-12-19T16:15:00,45,Outbound,Technical Deep Dive,Completed,2,0.48,40,15,False
1476,3274,16,2024-12-17T11:45:00,33,Outbound,Discovery,Completed,7,0.63,100,3,False
1477,3613,8,2030-06-15T10:00:00,32,Inbound,Check-In,Completed,7,0.45,33,6,True
1478,4520,15,2024-12-24T16:15:00,0,Outbound,Demo,No Show,1,,,0,False
1479,3921,13,2024-12-10T10:30:00,45,Outbound,Demo,Completed,4,0.66,106,6,False
1480,300,15,2024-11-26T12:15:00,18,Outbound,Technical Deep Dive,Completed,8,0.74,157,14,False
1481,3410,15,2024-12-31T13:45:00,43,Outbound,Negotiation,Completed,2,0.59,187,8,False
1482,301,4,2023-06-17T09:15:00,22,Outbound,Check-In,Completed,4,0.39,129,10,False
1483,4786,9,2024-06-29T16:15:00,39,Outbound,Follow-Up,Rescheduled,1,,,0,False
1484,3943,9,2024-12-12T14:30:00,60,Outbound,Discovery,Completed,8,0.59,194,5,True
1485,4495,3,2024-05-17T12:30:00,51,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
1486,2778,11,2024-12-06T09:30:00,27,Outbound,Check-In,Completed,2,0.57,290,5,False
1487,1371,2,2024-03-17T11:00:00,51,Outbound,Check-In,Completed,5,0.59,124,15,False
1488,2114,16,2024-12-22T10:15:00,15,Inbound,Demo,Completed,3,0.67,185,13,True
1489,3478,16,2024-12-10T13:15:00,52,Outbound,Discovery,Completed,8,0.55,133,5,True
1490,2116,8,2023-02-09T12:15:00,43,Inbound,Negotiation,Completed,5,0.65,103,12,True
1491,2538,8,2023-08-29T16:00:00,2,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
1492,4845,8,2023-09-26T11:15:00,56,Outbound,Check-In,Completed,3,0.44,71,25,True
1493,614,7,2024-01-31T17:15:00,,Outbound,Negotiation,Completed,3,0.77,84,3,True
1494,4564,5,2024-05-21T14:00:00,53,Outbound,QBR,Completed,7,0.62,102,14,False
1495,3,11,2024-12-10T16:30:00,,Outbound,Demo,Completed,7,0.63,176,14,False
1496,2689,3,2023-01-12T15:00:00,,Outbound,QBR,Completed,3,0.37,180,24,True
1497,753,6,2024-06-17T10:45:00,44,Inbound,Discovery,Completed,6,0.36,110,8,False
1498,2419,13,2022-10-24T12:15:00,25,Outbound,Demo,Completed,7,0.55,138,14,True
1499,3818,11,2024-04-12T14:15:00,28,Outbound,Follow-Up,Completed,2,0.46,171,10,False
1500,4346,13,2024-12-10T11:30:00,29,Outbound,Negotiation,Completed,6,0.74,73,4,False
1501,443,7,2024-07-18T14:30:00,55,Outbound,Demo,Completed,2,0.57,109,3,True
1502,3298,11,2024-12-19T12:30:00,51,Outbound,Technical Deep Dive,Completed,5,0.51,97,3,False
1503,3540,15,2024-06-02T09:45:00,15,Inbound,QBR,Completed,6,0.77,206,4,True
1504,4492,12,2024-04-12T15:30:00,53,Outbound,Check-In,Completed,6,1.17,49,12,True
1505,2815,13,2022-11-03T12:00:00,30,Outbound,Discovery,Completed,6,0.44,113,8,False
1506,4372,4,2024-09-07T14:45:00,50,Outbound,QBR,Completed,7,1.02,239,20,False
1507,4105,2,2024-06-07T10:00:00,1,Outbound,QBR,Voicemail,1,,,0,False
1508,3405,13,2024-02-27T15:15:00,60,Inbound,Discovery,Completed,2,0.61,213,4,False
1509,1527,5,2024-12-31T11:30:00,58,Outbound,Follow-Up,Completed,7,0.58,162,13,False
1510,3741,10,2021-08-09T13:30:00,2,Inbound,Technical Deep Dive,Voicemail,1,,,0,False
1511,4819,15,2030-06-15T10:00:00,40,Inbound,Follow-Up,Completed,7,0.54,189,16,True
1512,4154,1,2023-03-22T10:30:00,0,Outbound,Negotiation,No Show,1,,,0,False
1513,2391,12,2024-11-06T13:15:00,18,Inbound,Technical Deep Dive,Completed,5,0.41,189,16,False
1514,2949,10,2020-12-24T11:00:00,24,Outbound,Negotiation,Rescheduled,1,,,0,False
1515,3051,7,2024-08-06T10:00:00,47,Outbound,QBR,Completed,2,0.54,75,12,False
1516,3359,7,2024-12-05T09:00:00,24,Outbound,Check-In,Completed,8,0.61,148,7,True
1517,3691,13,2023-04-28T15:15:00,25,Inbound,Negotiation,Completed,6,0.5,89,8,True
1518,1111,3,2024-07-27T14:45:00,35,Outbound,Discovery,Completed,5,0.3,81,25,True
1519,3240,11,2030-06-15T10:00:00,56,Outbound,Technical Deep Dive,Completed,8,0.39,139,14,False
1520,2178,16,2024-12-26T11:00:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
1521,4147,7,2030-06-15T10:00:00,54,Outbound,Technical Deep Dive,Completed,8,0.5,231,14,False
1522,188,13,2024-11-06T10:15:00,51,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
1523,4365,7,2024-03-16T12:45:00,19,Inbound,Technical Deep Dive,Completed,4,0.75,85,14,False
1524,4079,7,2023-07-08T13:00:00,,Inbound,Demo,Completed,2,0.57,102,7,False
1525,3223,12,2024-04-18T15:15:00,32,Outbound,Negotiation,Completed,6,0.51,229,9,True
1526,2851,7,2024-12-11T14:00:00,44,Outbound,Negotiation,Completed,3,0.57,228,16,True
1527,1274,15,2024-11-19T10:30:00,57,Inbound,Technical Deep Dive,Completed,7,0.53,207,4,False
1528,4335,4,2024-05-19T13:30:00,28,Outbound,Negotiation,Rescheduled,1,,,0,False
1529,3540,15,2024-07-27T15:30:00,32,Inbound,Negotiation,Completed,8,0.89,269,5,False
1530,3787,4,2024-08-23T16:45:00,45,Outbound,QBR,Completed,7,0.69,147,17,False
1531,186,5,2024-12-07T09:00:00,0,Inbound,Check-In,No Show,1,,,0,False
1532,4218,10,2024-06-26T14:00:00,1,Inbound,QBR,Voicemail,1,,,0,False
1533,3068,14,2024-10-19T14:15:00,32,Outbound,Negotiation,Completed,6,0.67,152,3,True
1534,4939,15,2024-12-22T15:00:00,18,Outbound,Negotiation,Completed,4,0.45,146,6,False
1535,1360,8,2021-05-17T15:30:00,33,Outbound,QBR,Completed,4,0.6,33,11,False
1536,1250,14,2024-03-09T13:15:00,0,Inbound,Negotiation,No Show,1,,,0,False
1537,3563,15,2024-12-14T17:00:00,45,Inbound,Follow-Up,Completed,3,0.89,98,8,True
1538,302,15,2024-10-28T13:30:00,55,Outbound,Check-In,Completed,6,0.75,181,3,False
1539,2147,6,2022-01-06T13:30:00,31,Outbound,Follow-Up,Completed,5,0.38,51,17,False
1540,4185,8,2024-10-31T14:15:00,29,Outbound,QBR,Completed,8,1.21,76,15,True
1541,4697,8,2022-09-18T11:30:00,51,Inbound,Discovery,Completed,3,0.34,112,20,False
1542,876,7,2023-03-15T15:45:00,0,Outbound,Negotiation,No Show,1,,,0,False
1543,1325,15,2024-05-18T14:00:00,40,Outbound,Discovery,Completed,3,0.71,269,9,False
1544,3291,16,2024-12-18T11:15:00,56,Outbound,Discovery,Completed,5,0.64,161,11,False
1545,716,5,2024-09-19T09:00:00,57,Outbound,Technical Deep Dive,Completed,5,0.65,141,9,False
1546,933,13,2022-12-27T10:00:00,28,Inbound,QBR,Completed,4,0.47,71,10,False
1547,2256,15,2023-06-03T13:15:00,17,Inbound,Demo,Rescheduled,1,,,0,False
1548,3382,9,2024-12-05T12:00:00,39,Outbound,Negotiation,Completed,2,0.69,190,11,False
1549,2362,9,2021-09-08T15:15:00,15,Outbound,Follow-Up,Completed,7,0.45,144,10,False
1550,2099,7,2024-10-06T13:30:00,0,Inbound,Check-In,No Show,1,,,0,False
1551,178,9,2023-12-15T14:45:00,1,Outbound,Follow-Up,Voicemail,1,,,0,False
1552,786,8,2024-10-04T11:00:00,47,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
1553,4984,14,2023-02-19T11:15:00,60,Outbound,Follow-Up,Completed,7,0.61,130,12,False
1554,67,13,2022-10-13T14:15:00,,Outbound,Check-In,Rescheduled,1,,,0,False
1555,3827,12,2024-12-06T14:00:00,49,Outbound,Check-In,Completed,4,0.43,63,11,True
1556,910,11,2022-12-05T15:45:00,31,Outbound,Follow-Up,Completed,3,0.47,164,11,True
1557,4318,15,2024-07-07T16:00:00,19,Inbound,Demo,Completed,7,0.52,146,8,False
1558,4324,9,2023-11-03T12:30:00,20,Outbound,Demo,Completed,3,0.85,252,13,True
1559,4875,5,2023-12-03T10:45:00,57,Outbound,Check-In,Completed,5,0.55,32,19,False
1560,1862,5,2020-08-21T12:15:00,0,Outbound,Discovery,No Show,1,,,0,False
1561,2220,13,2024-03-17T11:45:00,37,Inbound,Technical Deep Dive,Completed,4,0.61,225,10,True
1562,4188,6,2023-10-16T10:30:00,47,Outbound,Demo,Completed,7,0.52,119,6,False
1563,2011,13,2023-01-23T10:30:00,38,Inbound,Discovery,Completed,5,0.49,51,4,False
1564,2914,4,2023-07-31T11:00:00,28,Outbound,Check-In,Completed,5,0.43,73,17,True
1565,1200,2,2022-06-03T12:30:00,51,Outbound,Discovery,Completed,8,1.38,35,21,True
1566,676,16,2024-12-12T12:30:00,57,Outbound,QBR,Completed,7,0.51,213,8,True
1567,1092,12,2020-08-08T11:45:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
1568,962,10,2023-12-13T14:00:00,-45,Outbound,QBR,Completed,3,0.87,158,11,False
1569,4169,16,2024-10-22T14:30:00,59,Outbound,Follow-Up,Completed,4,0.5,119,7,True
1570,2800,8,2024-12-10T15:00:00,22,Outbound,Technical Deep Dive,Completed,3,0.52,103,25,True
1571,1977,6,2023-12-28T15:15:00,35,Outbound,Demo,Completed,5,0.64,91,4,True
1572,1285,16,2024-12-04T13:45:00,2,Outbound,Follow-Up,Voicemail,1,,,0,False
1573,4206,14,2030-06-15T10:00:00,,Outbound,Negotiation,Completed,7,0.57,163,6,False
1574,1449,6,2024-12-24T12:30:00,46,Inbound,Demo,Completed,2,0.56,161,14,True
1575,4982,11,2024-12-22T12:00:00,43,Outbound,Check-In,Completed,4,0.64,83,9,True
1576,543,13,2024-12-03T14:00:00,47,Outbound,Technical Deep Dive,Completed,7,0.61,136,12,False
1577,3587,8,2024-02-12T09:45:00,22,Outbound,Negotiation,Completed,2,0.54,58,12,False
1578,461,7,2024-09-10T12:15:00,28,Outbound,QBR,Completed,6,0.43,66,15,False
1579,3268,15,2024-12-20T11:00:00,52,Outbound,QBR,Completed,5,0.37,69,14,True
1580,1150,2,2024-06-03T15:00:00,53,Inbound,QBR,Completed,3,0.31,71,16,False
1581,1434,12,2024-12-21T15:15:00,42,Outbound,Discovery,Rescheduled,1,,,0,False
1582,3794,14,2024-10-23T10:00:00,15,Inbound,Discovery,Completed,8,0.74,256,9,False
1583,1983,3,2024-11-23T10:30:00,43,Outbound,Discovery,Completed,4,0.58,139,20,False
1584,4365,7,2024-04-10T12:45:00,38,Outbound,Check-In,Completed,3,0.55,43,4,False
1585,2058,3,2024-09-03T13:45:00,49,Outbound,Discovery,Completed,2,0.32,164,22,False
1586,3261,2,2020-10-20T09:30:00,23,Outbound,Demo,Completed,5,0.6,234,9,False
1587,2001,13,2023-03-28T15:15:00,36,Inbound,QBR,Completed,2,0.66,219,14,False
1588,3726,8,2024-10-17T12:00:00,43,Outbound,Follow-Up,Completed,2,0.36,136,11,False
1589,1855,2,2023-07-28T14:30:00,27,Outbound,Follow-Up,Completed,3,0.55,237,19,True
1590,962,10,2023-11-13T12:00:00,49,Outbound,Discovery,Completed,8,0.84,104,9,True
1591,925,3,2022-02-24T11:15:00,41,Outbound,Check-In,Completed,4,0.43,123,8,True
1592,2522,12,2024-12-28T15:15:00,60,Outbound,Demo,Completed,5,0.73,271,8,False
1593,4511,15,2024-03-14T11:15:00,60,Outbound,Check-In,Completed,4,0.61,257,3,False
1594,1165,9,2024-04-12T11:45:00,55,Inbound,QBR,Completed,7,0.62,63,5,False
1595,305,11,2024-09-04T13:15:00,16,Outbound,Discovery,Completed,7,0.35,86,7,False
1596,1387,9,2021-06-01T15:00:00,18,Outbound,Follow-Up,Completed,2,0.72,236,4,True
1597,4691,4,2024-09-26T10:30:00,56,Inbound,Demo,Completed,8,0.64,119,9,False
1598,3243,12,2030-06-15T10:00:00,54,Outbound,Follow-Up,Completed,4,0.48,213,14,True
1599,3984,9,2024-07-22T15:00:00,21,Outbound,Follow-Up,Completed,5,0.66,283,9,False
1600,1797,9,2023-10-06T12:30:00,54,Outbound,Check-In,Rescheduled,1,,,0,False
1601,1701,2,2024-12-12T13:30:00,0,Inbound,Demo,No Show,1,,,0,False
1602,275,4,2023-06-21T16:15:00,3,Inbound,Discovery,Voicemail,1,,,0,False
1603,3503,1,2023-06-09T15:30:00,2,Outbound,Demo,Voicemail,1,,,0,False
1604,2489,11,2023-04-05T15:15:00,37,Outbound,Negotiation,Completed,5,0.72,122,1,False
1605,3371,11,2024-12-20T09:45:00,0,Inbound,Negotiation,No Show,1,,,0,False
1606,1022,9,2022-05-05T14:30:00,37,Outbound,Demo,Completed,5,0.62,128,18,True
1607,1855,2,2023-09-19T13:45:00,40,Inbound,Discovery,Completed,4,0.54,34,16,True
1608,1460,8,2024-10-04T12:15:00,0,Outbound,QBR,No Show,1,,,0,False
1609,2777,8,2030-06-15T10:00:00,58,Outbound,Demo,Completed,6,0.61,170,6,False
1610,2485,3,2024-08-22T15:45:00,15,Inbound,QBR,Completed,2,0.41,63,10,True
1611,864,7,2023-09-02T14:00:00,45,Outbound,Discovery,Rescheduled,1,,,0,False
1612,2476,16,2024-11-11T09:45:00,35,Outbound,Check-In,Completed,3,0.68,64,3,True
1613,1616,10,2024-12-11T11:15:00,56,Outbound,Negotiation,Completed,2,0.65,151,9,False
1614,3526,11,2024-08-12T15:15:00,24,Outbound,Technical Deep Dive,Completed,4,0.56,185,10,False
1615,2463,3,2030-06-15T10:00:00,22,Outbound,Negotiation,Completed,7,0.65,190,4,True
1616,461,7,2024-08-06T12:45:00,15,Outbound,Technical Deep Dive,Completed,6,0.49,126,6,False
1617,3282,3,2021-01-14T09:15:00,20,Outbound,QBR,Completed,5,0.55,239,8,True
1618,1122,5,2030-06-15T10:00:00,44,Outbound,Follow-Up,Completed,8,0.58,130,18,True
1619,4869,16,2024-03-08T14:45:00,32,Outbound,QBR,Completed,5,0.54,215,14,True
1620,4779,1,2024-12-17T15:15:00,0,Outbound,Negotiation,No Show,1,,,0,False
1621,206,8,2024-01-11T14:15:00,30,Outbound,QBR,Completed,6,0.63,182,18,True
1622,3667,12,2024-06-30T11:15:00,29,Outbound,Demo,Completed,5,0.59,222,16,True
1623,3453,12,2024-12-02T08:45:00,50,Outbound,Follow-Up,Completed,7,0.8,62,11,False
1624,1624,15,2024-09-03T13:15:00,0,Outbound,Check-In,No Show,1,,,0,False
1625,1745,7,2024-07-21T11:45:00,-50,Outbound,QBR,Completed,2,0.42,113,8,True
1626,2915,13,2023-03-22T10:45:00,21,Outbound,Follow-Up,Completed,6,0.76,155,9,False
1627,1939,12,2024-12-27T13:15:00,54,Outbound,Technical Deep Dive,Completed,3,0.49,216,14,False
1628,1568,11,2024-12-08T12:15:00,0,Outbound,Check-In,No Show,1,,,0,False
1629,2056,7,2023-06-15T09:15:00,55,Inbound,Negotiation,Completed,8,0.48,149,18,True
1630,1599,11,2021-05-20T15:30:00,56,Outbound,Negotiation,Completed,7,0.54,167,9,True
1631,458,4,2024-09-30T11:00:00,39,Outbound,Check-In,Completed,4,0.36,160,15,False
1632,4451,3,2022-02-06T09:45:00,3,Outbound,Demo,Voicemail,1,,,0,False
1633,3548,5,2022-09-27T09:30:00,38,Outbound,Check-In,Completed,5,0.65,159,9,False
1634,3926,13,2021-12-31T13:45:00,53,Outbound,Discovery,Completed,5,0.9,122,5,False
1635,2276,8,2023-03-09T12:45:00,28,Outbound,Check-In,Completed,2,0.58,112,7,True
1636,3392,7,2024-06-12T12:00:00,31,Outbound,QBR,Completed,4,0.71,193,10,False
1637,1562,10,2024-12-26T15:30:00,-52,Outbound,Discovery,Completed,4,0.62,155,15,False
1638,2048,4,2022-08-16T10:30:00,25,Inbound,Negotiation,Completed,4,0.7,277,5,False
1639,229,13,2022-09-16T12:15:00,0,Outbound,Demo,No Show,1,,,0,False
1640,2027,1,2024-09-21T16:45:00,56,Outbound,Check-In,Completed,8,0.39,146,10,False
1641,1305,3,2024-12-22T12:00:00,18,Inbound,Follow-Up,Rescheduled,1,,,0,False
1642,1848,16,2024-11-26T12:15:00,53,Outbound,Discovery,Completed,2,0.74,119,15,True
1643,3404,11,2024-03-11T13:30:00,17,Inbound,QBR,Completed,5,0.78,166,11,False
1644,2699,13,2024-01-06T14:15:00,3,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
1645,2386,16,2024-12-10T16:30:00,37,Outbound,Negotiation,Rescheduled,1,,,0,False
1646,111,9,2024-08-28T13:30:00,0,Inbound,QBR,No Show,1,,,0,False
1647,3351,15,2024-01-13T10:45:00,21,Inbound,Discovery,Completed,6,0.44,156,6,False
1648,3178,8,2024-12-20T13:15:00,36,Inbound,Check-In,Completed,4,0.57,182,11,False
1649,4217,5,2023-02-26T14:15:00,31,Inbound,Discovery,Completed,7,0.61,97,19,False
1650,2158,8,2023-06-08T10:30:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
1651,2709,2,2021-04-16T15:00:00,42,Inbound,Follow-Up,Completed,7,0.45,218,9,False
1652,4521,14,2024-07-14T13:30:00,55,Outbound,Technical Deep Dive,Completed,7,0.7,97,6,False
1653,2262,15,2022-08-01T10:15:00,44,Outbound,Follow-Up,Completed,6,0.45,113,9,True
1654,1715,8,2024-03-16T11:45:00,3,Outbound,Check-In,Voicemail,1,,,0,False
1655,4678,7,2021-12-05T17:30:00,34,Outbound,Discovery,Completed,5,0.59,202,20,False
1656,1971,7,2021-01-10T13:00:00,27,Inbound,Follow-Up,Completed,5,0.38,46,19,True
1657,402,16,2024-01-01T12:00:00,57,Outbound,Discovery,Completed,6,1.11,77,7,False
1658,2912,10,2024-05-12T11:15:00,37,Outbound,QBR,Completed,4,0.55,48,5,False
1659,1883,2,2024-11-19T11:30:00,47,Outbound,Negotiation,Completed,8,0.38,48,16,True
1660,2583,7,2024-06-09T14:45:00,37,Outbound,Demo,Completed,5,0.43,50,15,False
1661,2716,7,2022-03-14T11:45:00,17,Outbound,Technical Deep Dive,Completed,3,0.58,215,8,False
1662,2592,8,2024-12-28T14:15:00,41,Inbound,Negotiation,Completed,2,0.57,144,4,True
1663,981,9,2023-10-10T15:00:00,48,Outbound,Demo,Completed,6,0.41,116,12,False
1664,351,15,2024-12-06T10:00:00,1,Outbound,QBR,Voicemail,1,,,0,False
1665,1506,12,2023-09-12T16:00:00,50,Outbound,QBR,Completed,6,0.64,126,9,False
1666,4331,14,2024-09-08T16:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
1667,2161,12,2022-04-22T10:15:00,34,Outbound,Discovery,Completed,2,0.81,250,10,True
1668,920,11,2024-12-03T15:00:00,19,Outbound,Discovery,Rescheduled,1,,,0,False
1669,3906,11,2024-01-08T15:15:00,51,Outbound,QBR,Rescheduled,1,,,0,False
1670,1662,4,2022-08-17T17:15:00,0,Outbound,Negotiation,No Show,1,,,0,False
1671,2989,12,2021-02-22T10:15:00,52,Outbound,Follow-Up,Completed,7,0.7,80,9,True
1672,2326,7,2024-10-24T10:15:00,49,Outbound,Discovery,Rescheduled,1,,,0,False
1673,3697,2,2024-12-30T11:30:00,59,Inbound,Discovery,Completed,8,0.44,214,8,True
1674,146,2,2023-02-20T08:30:00,57,Inbound,QBR,Completed,2,0.47,92,3,False
1675,329,14,2024-07-21T12:30:00,-24,Outbound,Follow-Up,Completed,4,0.69,55,7,True
1676,1077,4,2024-05-23T13:15:00,40,Outbound,Discovery,Completed,8,0.66,207,19,False
1677,4730,10,2024-08-06T11:15:00,32,Outbound,QBR,Completed,3,0.67,146,13,False
1678,3147,11,2022-10-29T14:30:00,46,Outbound,Negotiation,Completed,8,0.57,31,12,True
1679,2938,12,2024-08-14T08:30:00,30,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
1680,885,1,2022-11-08T13:45:00,53,Outbound,Negotiation,Completed,5,0.31,222,15,False
1681,202,15,2024-11-17T10:15:00,19,Inbound,Technical Deep Dive,Completed,5,0.79,78,7,True
1682,1020,6,2022-05-12T17:15:00,17,Outbound,Negotiation,Completed,4,0.41,168,8,False
1683,75,15,2024-12-26T13:45:00,0,Outbound,Discovery,No Show,1,,,0,False
1684,2673,10,2024-12-25T16:15:00,51,Outbound,QBR,Completed,4,0.51,179,4,True
1685,2062,14,2024-12-19T11:45:00,,Outbound,Discovery,No Show,1,,,0,False
1686,4307,14,2021-06-06T10:00:00,30,Outbound,Check-In,Completed,3,1.09,151,5,True
1687,602,5,2024-11-30T16:45:00,53,Outbound,Technical Deep Dive,Completed,2,0.61,84,19,True
1688,1839,5,2030-06-15T10:00:00,26,Outbound,QBR,Completed,6,0.45,71,18,False
1689,2625,14,2022-11-25T15:45:00,49,Outbound,Negotiation,Completed,8,0.71,225,8,False
1690,3791,1,2024-09-24T15:00:00,50,Inbound,QBR,Completed,5,0.42,149,8,False
1691,2989,12,2030-06-15T10:00:00,54,Outbound,Demo,Completed,2,0.5,160,9,True
1692,1997,6,2023-09-09T09:30:00,56,Outbound,Check-In,Completed,3,0.63,168,11,False
1693,2417,8,2024-11-14T09:00:00,57,Outbound,Technical Deep Dive,Completed,5,0.81,266,5,False
1694,2384,16,2023-12-20T13:15:00,42,Inbound,Discovery,Completed,5,0.86,299,9,False
1695,1836,11,2024-11-16T11:45:00,,Outbound,Check-In,Completed,5,0.64,229,10,False
1696,121,2,2024-08-14T15:45:00,24,Outbound,Check-In,Completed,7,0.49,88,8,True
1697,255,13,2024-12-27T10:15:00,41,Inbound,Technical Deep Dive,Completed,4,0.5,143,14,False
1698,1930,4,2024-12-09T14:00:00,39,Outbound,Follow-Up,Completed,2,0.47,90,12,True
1699,807,2,2024-09-08T09:45:00,21,Inbound,Technical Deep Dive,Completed,7,0.73,242,12,False
1700,1427,9,2022-12-04T17:00:00,26,Inbound,Technical Deep Dive,Completed,8,0.42,92,7,False
1701,3892,9,2022-10-24T15:00:00,44,Inbound,Follow-Up,Rescheduled,1,,,0,False
1702,451,15,2024-12-26T13:00:00,29,Outbound,Check-In,Completed,2,0.54,58,11,False
1703,4217,5,2023-01-03T11:15:00,43,Inbound,Discovery,Completed,7,0.48,141,8,True
1704,3633,14,2023-10-26T11:00:00,35,Inbound,Discovery,Rescheduled,1,,,0,False
1705,4196,13,2022-10-07T08:30:00,57,Outbound,Technical Deep Dive,Completed,3,0.77,132,11,False
1706,4172,16,2024-12-07T17:15:00,25,Outbound,Negotiation,Rescheduled,1,,,0,False
1707,2374,12,2024-12-29T17:45:00,31,Outbound,Discovery,Completed,7,0.42,190,10,False
1708,691,3,2024-12-04T08:15:00,42,Outbound,Demo,Completed,2,0.32,37,14,True
1709,656,5,2024-12-13T12:45:00,32,Outbound,Follow-Up,Completed,8,0.52,97,7,True
