activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
5913,2020,171,Webinar Registration,2020-11-23T11:33:00,
5914,5881,60,Email Click,2021-03-28T11:07:00,
5915,4262,72,Webinar Registration,2022-04-28T17:47:00,
5916,7656,188,Email Click,2024-12-30T00:00:00,
5917,2585,148,Email Bounce,2021-08-28T03:50:00,
5918,6887,5,Email Open,2024-12-30T00:00:00,
5919,3951,34,Page Visit,2023-05-05T10:27:00,twitter
5920,4164,87,Email Open,2021-08-13T00:56:00,
5921,6336,57,Email Open,2023-09-09T20:54:00,
5922,4767,24,Email Open,2021-10-10T23:00:00,
5923,3656,144,Webinar Registration,2023-02-09T06:52:00,
5924,6562,188,Email Open,2024-12-27T00:00:00,
5925,2398,37,Email Click,2024-12-27T00:00:00,
5926,6797,48,Webinar Attended,2023-01-02T20:33:00,
5927,2358,92,Email Open,2020-09-26T13:30:00,
5928,7277,113,Email Open,2022-01-27T19:38:00,
5929,6499,187,Webinar Registration,2023-01-06T12:46:00,
5930,2066,126,Page Visit,2023-11-17T07:42:00,referral
5931,6714,,Email Open,2022-02-10T22:28:00,
5932,930,72,Email Open,2022-06-15T16:50:00,
5933,3506,25,Email Open,2022-10-14T00:19:00,
5934,6694,,Form Fill,2020-10-04T20:02:00,referral
5935,300,200,Content Download,2024-07-06T23:54:00,
5936,3001,79,Ad Click,2021-05-25T22:42:00,
5937,1023,79,Content Download,2021-03-27T09:13:00,
5938,4921,70,Email Open,2022-09-26T17:11:00,
5939,2946,169,Email Open,2023-01-16T06:12:00,
5940,7839,29,Webinar Attended,2024-12-09T09:33:00,
5941,4723,55,Ad Click,2023-12-02T18:22:00,linkedin
5942,7591,87,Email Open,2021-08-18T07:33:00,
5943,2533,43,,2022-07-25T15:13:00,
5944,3092,148,Webinar Registration,2021-09-14T15:03:00,
5945,3722,72,Email Open,2022-04-17T07:01:00,
5946,3452,108,Webinar Registration,2021-08-16T12:24:00,
5947,5844,52,Content Download,2024-01-21T22:14:00,
5948,2138,122,Email Click,2020-09-15T17:54:00,
5949,4905,48,Email Click,2023-01-08T15:42:00,
5950,6918,99,Webinar Registration,2021-01-08T11:39:00,
5951,6621,71,Email Open,2021-10-13T08:15:00,
5952,3191,9,Email Open,2024-01-06T21:34:00,
5953,7443,56,Email Open,2020-07-14T00:32:00,
5954,153,87,Form Fill,2021-08-07T00:42:00,direct
5955,866,51,Page Visit,2020-07-28T02:28:00,facebook
5956,820,29,Content Download,2024-12-21T00:00:00,
5957,5512,21,Page Visit,2023-02-15T13:13:00,facebook
5958,1805,97,Content Download,2030-03-15T14:30:00,
5959,2187,84,Page Visit,2024-01-09T02:24:00,
5960,2484,64,Email Open,2023-09-13T06:38:00,
5961,3795,92,Email Bounce,2020-09-09T16:54:00,
5962,6329,4,Webinar Attended,2021-06-22T09:49:00,
5963,567,162,Webinar Attended,2023-02-13T23:56:00,
5964,3937,102,Content Download,2020-04-01T18:23:00,
5965,4585,132,Page Visit,2020-08-25T07:23:00,referral
5966,7264,,Page Visit,2024-07-26T01:18:00,facebook
5967,7575,,Form Fill,2024-08-26T14:19:00,direct
5968,522,182,Page Visit,2022-04-14T14:34:00,direct
5969,3458,172,Email Bounce,2022-07-06T09:43:00,
5970,312,138,Email Open,2024-09-14T12:10:00,
5971,7151,76,Email Click,2024-06-30T22:12:00,
5972,6065,150,Ad Click,2020-08-26T13:24:00,
5973,1764,77,Form Fill,2023-11-21T21:37:00,
5974,393,129,Email Click,2024-03-10T05:44:00,
5975,4170,8,Form Fill,2022-04-12T06:16:00,
5976,953,156,Email Open,2020-08-03T23:21:00,
5977,5730,12,Email Click,2020-09-21T20:04:00,
5978,1260,,Content Download,2023-10-22T15:57:00,
5979,7816,23,Ad Click,2020-07-04T07:52:00,twitter
5980,4731,57,Content Download,2023-09-12T01:45:00,
5981,2008,19,Email Open,2022-04-04T08:48:00,
5982,3666,178,Email Open,2024-02-05T06:56:00,
5983,1290,168,Webinar Registration,2024-04-23T10:09:00,
5984,2172,60,Webinar Registration,2021-04-01T19:49:00,
5985,7573,92,Email Open,2020-09-12T20:42:00,
5986,5229,96,Page Visit,2021-11-03T08:21:00,linkedin
5987,2757,1,Unsubscribe,2020-08-15T03:33:00,
5988,7099,105,Form Fill,2020-03-10T19:53:00,twitter
5989,1242,56,Ad Click,2020-09-02T22:32:00,direct
5990,5869,183,Email Click,2022-09-17T03:15:00,
5991,3941,114,Email Open,2020-09-06T19:08:00,
5992,1049,110,Page Visit,2024-02-17T12:45:00,twitter
5993,3880,160,Unsubscribe,2021-03-10T07:28:00,
5994,6380,41,Form Fill,2024-04-01T12:27:00,
5995,5405,189,Form Fill,2021-08-25T14:07:00,facebook
5996,2598,24,Email Click,2021-10-23T21:08:00,
5997,4745,131,Unsubscribe,2020-10-30T12:00:00,
5998,2052,97,Form Fill,2030-03-15T14:30:00,referral
5999,3475,39,Form Fill,2024-09-07T15:26:00,referral
6000,7603,104,Email Open,2023-07-06T01:52:00,
6001,1528,120,Email Bounce,2020-08-31T01:28:00,
6002,5381,73,Email Open,2022-12-23T11:03:00,
6003,2630,51,Email Bounce,2020-07-10T15:28:00,
6004,3483,196,Email Open,2023-03-01T14:44:00,
6005,7744,103,Page Visit,2022-12-26T20:45:00,direct
6006,3440,105,Content Download,2020-03-14T07:34:00,
6007,427,99,Email Open,2021-01-24T23:17:00,
6008,2398,123,Email Open,2020-01-29T20:41:00,
6009,235,189,Form Fill,2021-09-12T22:32:00,linkedin
6010,5778,,Email Open,2020-08-07T10:38:00,
6011,6169,179,Content Download,2022-02-11T08:56:00,
6012,7733,127,Form Fill,2023-10-07T20:57:00,twitter
6013,7471,4,Email Bounce,2021-08-14T23:41:00,
6014,4759,34,Email Open,2023-06-13T15:39:00,
6015,2649,180,Ad Click,2024-11-11T21:43:00,facebook
6016,653,4,Email Bounce,2021-07-02T00:13:00,
6017,5186,132,Email Open,2020-09-08T07:44:00,
6018,1181,16,Email Open,2020-05-22T14:05:00,
6019,4113,42,Form Fill,2020-05-22T13:45:00,
6020,3122,139,Content Download,2020-09-24T06:25:00,
6021,4698,140,Content Download,2021-07-17T22:07:00,
6022,1591,67,Email Open,2020-04-03T00:35:00,
6023,7616,33,Email Open,2021-07-14T12:02:00,
6024,1647,134,Form Fill,2021-05-12T01:02:00,twitter
6025,930,87,Email Open,2021-08-03T20:15:00,
6026,2418,26,Page Visit,2020-11-20T13:32:00,
6027,3545,20,Form Fill,2021-07-16T20:11:00,twitter
6028,2617,160,Webinar Attended,2021-04-05T09:41:00,
6029,325,32,Form Fill,2024-06-05T18:12:00,twitter
6030,5406,,Content Download,2024-08-31T19:02:00,
6031,5175,61,Email Open,2023-12-16T09:46:00,
6032,7765,88,Content Download,2022-07-18T01:27:00,
6033,5569,40,Webinar Attended,2020-05-22T23:07:00,
6034,2123,14,Ad Click,2020-05-29T12:43:00,
6035,7591,134,Form Fill,2021-04-24T20:37:00,
6036,7694,29,Form Fill,2024-12-17T01:32:00,twitter
6037,1682,180,Webinar Registration,2024-11-25T13:31:00,
6038,7901,199,Content Download,2024-03-29T01:31:00,
6039,7981,139,Page Visit,2020-11-01T20:20:00,facebook
6040,2727,158,Email Open,2020-08-21T12:42:00,
6041,2847,199,Email Open,2024-04-05T03:45:00,
6042,1916,200,Content Download,2024-05-19T12:12:00,
6043,4948,7,Email Open,2020-12-23T20:33:00,
6044,1333,74,Email Bounce,2024-08-21T06:14:00,
6045,3786,124,Content Download,2021-11-22T04:01:00,
6046,3166,171,Email Open,2020-12-06T12:23:00,
6047,7381,140,Email Open,2021-07-04T19:19:00,
6048,6624,172,Webinar Registration,2022-07-21T20:48:00,
6049,6578,163,Email Open,2024-08-12T04:43:00,
6050,7674,95,Email Open,2022-07-06T00:13:00,
6051,3646,20,Ad Click,2021-07-13T17:29:00,
6052,7571,148,Webinar Registration,2021-09-30T06:18:00,
6053,4031,144,Form Fill,2022-12-14T05:18:00,google
6054,5558,120,Form Fill,2020-08-11T08:39:00,facebook
6055,3127,101,Webinar Registration,2021-06-08T00:04:00,
6056,5820,56,Email Click,2020-09-11T04:12:00,
6057,5872,139,Form Fill,2020-08-31T05:48:00,twitter
6058,3061,101,Content Download,2021-04-23T22:26:00,
6059,417,57,Email Click,2023-10-15T03:13:00,
6060,123,185,Email Click,2022-05-22T18:07:00,
6061,6671,152,Form Fill,2024-08-22T19:42:00,twitter
6062,622,137,Ad Click,2020-10-07T19:48:00,direct
6063,3138,157,Form Fill,2021-10-17T04:27:00,twitter
6064,3281,184,Page Visit,2020-09-06T08:48:00,facebook
6065,1266,48,Ad Click,2023-01-12T14:03:00,direct
6066,2762,141,Email Open,2023-01-12T00:15:00,
6067,4488,143,Email Open,2022-07-16T19:34:00,
6068,7058,129,Content Download,2024-02-16T21:17:00,
6069,1023,154,Email Open,2021-07-22T23:49:00,
6070,2897,,Page Visit,2024-08-25T00:38:00,referral
6071,7966,9,Content Download,2023-12-27T11:27:00,
6072,6981,164,Content Download,2023-06-12T02:00:00,
6073,3696,139,Email Open,2020-09-11T19:29:00,
6074,2429,100,Email Click,2021-10-21T08:15:00,
6075,2791,47,Email Open,2024-04-22T00:11:00,
6076,55,138,Webinar Attended,2024-08-23T22:19:00,
6077,796,27,Email Click,2021-12-29T11:20:00,
6078,477,85,Unsubscribe,2020-09-24T16:55:00,
6079,7690,16,Webinar Attended,2020-05-29T04:06:00,
6080,1162,15,Email Click,2020-09-12T08:01:00,
6081,5775,46,Webinar Registration,2024-08-13T01:36:00,
6082,2990,54,Email Click,2022-02-09T01:58:00,
6083,5698,186,,2024-11-12T23:19:00,facebook
6084,4322,68,Email Open,2023-07-28T17:49:00,
6085,1899,49,Email Click,2024-10-04T06:08:00,
6086,3484,110,Ad Click,2024-02-16T03:40:00,linkedin
6087,4592,31,Page Visit,2024-03-29T10:11:00,linkedin
6088,5435,10,Ad Click,2021-11-15T23:38:00,
6089,304,11,Content Download,2023-12-14T01:37:00,
6090,569,172,Ad Click,2022-06-26T15:27:00,linkedin
6091,76,31,Email Bounce,2024-04-03T14:30:00,
6092,6659,163,Page Visit,2024-08-18T02:46:00,
6093,253,7,Unsubscribe,2020-12-10T10:30:00,
6094,2044,147,Email Open,2023-10-07T02:19:00,
6095,2832,148,Content Download,2021-09-19T09:12:00,
6096,6327,152,Ad Click,2024-08-19T03:38:00,facebook
6097,6221,66,Email Open,2022-03-29T22:19:00,
6098,7716,184,Email Bounce,2020-09-24T20:32:00,
6099,4519,142,Page Visit,2022-10-28T05:37:00,direct
6100,3483,154,Form Fill,2021-06-20T07:50:00,twitter
6101,4573,2,Content Download,2023-07-25T20:12:00,
6102,3838,23,Content Download,2020-10-08T14:31:00,
6103,2249,75,Webinar Attended,2024-09-20T18:08:00,
6104,204,103,Content Download,2022-12-26T10:50:00,
6105,2720,149,Email Open,2024-05-15T18:11:00,
6106,5392,32,Ad Click,2024-05-18T03:03:00,referral
6107,510,138,Unsubscribe,2024-08-23T01:33:00,
6108,3792,78,Ad Click,2023-09-03T00:10:00,
6109,639,137,Email Open,2020-10-25T22:59:00,
6110,5943,147,Webinar Attended,2023-09-26T10:07:00,
6111,2597,5,Email Open,2024-12-03T00:00:00,
6112,6834,114,Email Open,2020-09-17T04:55:00,
6113,6536,103,Form Fill,2022-12-20T14:14:00,linkedin
6114,7237,199,Email Open,2024-04-13T07:02:00,
6115,5455,88,Email Click,2022-07-06T02:58:00,
6116,2610,36,Form Fill,2020-08-12T22:07:00,twitter
6117,3204,13,Email Open,2024-12-25T00:00:00,
6118,5241,82,Email Click,2021-12-01T23:37:00,
6119,5343,47,,2024-05-28T14:24:00,
6120,1002,98,Content Download,2022-12-11T17:19:00,
6121,482,76,Webinar Registration,2024-06-07T01:42:00,
6122,888,111,Form Fill,2020-07-02T10:50:00,direct
6123,4743,174,Page Visit,2021-04-02T13:15:00,direct
6124,5245,144,Email Open,2023-02-09T12:27:00,
6125,3174,175,Email Click,2021-03-07T08:40:00,
6126,3090,112,Unsubscribe,2020-02-02T06:46:00,
6127,6190,50,Email Click,2030-03-15T14:30:00,
6128,4264,174,Content Download,2021-03-27T23:03:00,
6129,3687,28,Page Visit,2023-02-26T16:58:00,linkedin
6130,2566,142,Content Download,2022-10-18T06:26:00,
6131,5017,74,Email Open,2024-09-13T02:00:00,
6132,4338,44,Content Download,2024-09-04T06:19:00,
6133,131,61,Email Open,2024-02-05T18:11:00,
6134,6530,25,Page Visit,2022-09-06T03:31:00,facebook
6135,3935,134,Webinar Registration,2021-03-25T18:13:00,
6136,7245,162,Email Open,2023-02-06T15:54:00,
6137,4342,100,Email Open,2021-09-18T07:55:00,
6138,763,25,Email Bounce,2022-09-29T06:02:00,
6139,7300,,Form Fill,2024-08-31T10:53:00,twitter
6140,2572,104,Form Fill,2023-06-14T19:15:00,direct
6141,7662,134,Email Open,2021-04-28T00:09:00,
6142,2307,124,Form Fill,2021-11-23T07:23:00,referral
6143,3988,156,Email Click,2020-07-22T15:13:00,
6144,54,12,Email Click,2020-09-27T23:33:00,
6145,7460,194,Unsubscribe,2020-12-11T23:48:00,
6146,594,123,Content Download,2020-02-16T23:10:00,
6147,5647,73,Page Visit,2022-11-19T22:05:00,twitter
6148,5104,186,Email Bounce,2024-11-12T17:05:00,
6149,3040,107,Ad Click,2022-09-10T12:57:00,facebook
6150,336,104,Email Click,2023-06-16T23:43:00,
6151,5859,66,Content Download,2022-04-28T06:40:00,
6152,2354,112,Webinar Attended,2020-02-16T20:05:00,
6153,7654,69,Page Visit,2021-07-23T01:36:00,twitter
6154,7615,41,Webinar Attended,2024-03-31T06:46:00,
6155,2478,95,Form Fill,2022-06-03T16:58:00,referral
6156,918,129,Content Download,2024-02-26T20:15:00,
6157,4714,187,Form Fill,2023-01-06T14:50:00,referral
6158,7608,184,Email Open,2020-09-15T18:04:00,
6159,3216,104,Content Download,2023-07-09T08:57:00,
6160,7945,43,Content Download,2022-07-28T23:56:00,
6161,6589,187,Form Fill,2023-03-18T13:48:00,facebook
6162,3893,110,Webinar Attended,2024-02-18T02:30:00,
6163,6330,,Form Fill,2022-04-08T19:29:00,referral
6164,913,164,Email Open,2023-05-30T19:45:00,
6165,7175,148,,2021-08-26T07:10:00,
6166,3893,57,Ad Click,2023-09-03T16:43:00,direct
6167,3477,193,Email Open,2020-07-14T11:28:00,
6168,951,92,Webinar Attended,2030-03-15T14:30:00,
6169,247,52,Page Visit,2024-01-07T23:22:00,linkedin
6170,4537,177,Webinar Registration,2021-01-03T17:36:00,
6171,123,163,Email Open,2024-08-20T17:19:00,
6172,2445,120,Page Visit,2020-11-05T17:10:00,direct
6173,508,50,Email Open,2022-06-13T02:57:00,
6174,896,148,Form Fill,2021-09-17T13:40:00,linkedin
6175,7836,170,Email Click,2020-01-04T09:31:00,
6176,7153,153,Unsubscribe,2024-08-25T14:14:00,
6177,2685,191,Webinar Attended,2023-12-08T13:28:00,
6178,2386,120,Email Open,2020-08-21T22:59:00,
6179,7584,152,Page Visit,2024-09-01T23:03:00,linkedin
6180,6512,166,Form Fill,2024-01-18T02:51:00,direct
6181,3852,108,Page Visit,2021-06-09T23:25:00,direct
6182,4802,60,Content Download,2021-03-27T06:22:00,
6183,5615,72,Email Open,2022-05-03T00:35:00,
6184,6235,47,Email Open,2024-05-10T19:20:00,
6185,3812,7,Unsubscribe,2030-03-15T14:30:00,
6186,1411,171,Email Open,2021-01-26T01:09:00,
6187,2688,125,Form Fill,2023-09-08T13:46:00,facebook
6188,5627,72,Ad Click,2022-03-19T05:19:00,google
6189,2433,59,Form Fill,2021-12-15T14:08:00,facebook
6190,4873,69,Email Open,2021-08-02T21:12:00,
6191,5293,119,Form Fill,2022-11-16T13:07:00,
6192,2698,124,Email Click,2021-11-16T15:26:00,
6193,2000,10,Email Open,2021-12-10T01:55:00,
6194,3493,131,Unsubscribe,2020-10-18T11:28:00,
6195,6056,107,Content Download,2022-09-18T04:01:00,
6196,2935,65,Form Fill,2030-03-15T14:30:00,direct
6197,3293,181,Content Download,2020-02-22T00:39:00,
6198,2144,25,Form Fill,2022-09-14T03:45:00,linkedin
6199,2661,34,Email Bounce,2023-03-20T22:14:00,
6200,6485,70,Email Bounce,2022-09-19T19:38:00,
6201,5452,72,Form Fill,2022-05-27T01:56:00,twitter
6202,4725,90,Email Open,2022-01-04T17:15:00,
6203,4368,164,Webinar Attended,2023-06-12T18:09:00,
6204,2154,148,Form Fill,2021-10-10T03:28:00,linkedin
6205,5917,49,Email Click,2024-09-14T19:07:00,
6206,2723,155,Content Download,2024-09-17T17:48:00,
6207,948,194,Webinar Registration,2020-12-14T12:33:00,
6208,2637,24,Email Click,2021-12-09T23:37:00,
6209,5357,74,Email Open,2024-09-03T16:25:00,
6210,5215,105,Email Open,2020-03-12T22:23:00,
6211,1991,87,Email Open,2021-08-05T05:29:00,
6212,290,13,Webinar Registration,2024-12-25T00:00:00,
6213,5147,117,Email Open,2022-09-02T22:09:00,
6214,4593,138,Webinar Attended,2030-03-15T14:30:00,
6215,436,45,Email Open,2024-09-14T03:59:00,
6216,3212,184,Form Fill,2020-09-17T06:32:00,facebook
6217,517,167,Email Open,2020-09-19T11:35:00,
6218,6159,56,Ad Click,2020-09-03T12:30:00,facebook
6219,4764,153,Email Open,2024-07-26T23:12:00,
6220,6989,197,Ad Click,2022-10-18T09:25:00,google
6221,1703,177,Email Open,2021-02-23T21:02:00,
6222,2278,10,Form Fill,2021-12-04T11:52:00,linkedin
6223,4219,171,Form Fill,2020-12-03T02:44:00,referral
6224,7491,192,Page Visit,2021-02-16T21:03:00,facebook
6225,5445,105,Email Open,2020-03-12T10:15:00,
6226,5892,129,Content Download,2024-03-14T05:38:00,
6227,4281,18,Email Bounce,2020-02-06T22:10:00,
6228,1344,96,Content Download,2021-11-04T05:28:00,
6229,4775,103,Email Open,2023-01-03T15:07:00,
6230,7278,110,Page Visit,2024-02-23T05:43:00,linkedin
6231,2183,99,Page Visit,2021-01-18T16:24:00,linkedin
6232,7519,199,Ad Click,2024-04-16T22:00:00,
6233,7626,69,Email Open,2021-07-25T03:51:00,
6234,7982,142,Ad Click,2022-12-04T01:14:00,google
6235,1162,147,Content Download,2023-11-24T05:14:00,
6236,5154,90,Email Open,2022-01-04T14:07:00,
6237,656,2,Content Download,2023-07-20T00:07:00,
6238,4745,68,Webinar Registration,2023-05-21T03:04:00,
6239,7553,80,Email Open,2023-01-16T11:39:00,
6240,2008,134,Webinar Registration,2021-05-10T05:24:00,
6241,4354,,,2023-12-10T20:11:00,
6242,904,148,Email Open,2021-10-14T17:19:00,
6243,3884,,Webinar Registration,2023-02-12T01:40:00,
6244,2515,198,Email Open,2023-12-19T16:18:00,
6245,7218,142,Form Fill,2022-10-26T02:50:00,facebook
6246,5296,50,Form Fill,2022-08-04T23:17:00,referral
6247,4849,51,Unsubscribe,2020-07-12T21:05:00,
6248,2189,78,Unsubscribe,2023-08-11T06:45:00,
6249,6546,92,Form Fill,2020-09-23T21:45:00,google
6250,5445,184,Ad Click,2020-09-21T17:23:00,direct
6251,6473,188,Webinar Attended,2024-12-24T19:52:00,
6252,607,123,Email Bounce,2020-02-14T17:22:00,
6253,4953,103,Page Visit,2023-01-07T21:04:00,direct
6254,5198,75,Email Open,2024-11-21T12:05:00,
6255,279,8,Webinar Registration,2022-04-14T11:52:00,
6256,5111,191,Form Fill,2023-12-07T13:32:00,direct
6257,3336,166,Content Download,2030-03-15T14:30:00,
6258,1018,195,Form Fill,2021-12-10T08:41:00,linkedin
6259,5051,67,Form Fill,2020-04-05T06:16:00,referral
6260,105,200,Page Visit,2024-06-11T22:24:00,linkedin
6261,3536,20,Form Fill,2021-07-13T11:14:00,facebook
6262,2740,183,Page Visit,2022-09-13T03:44:00,referral
6263,3255,158,Email Open,2020-07-16T14:58:00,
6264,4010,180,Email Open,2024-11-20T20:37:00,
6265,4855,56,Email Open,2020-08-23T03:39:00,
6266,936,114,Webinar Registration,2020-09-08T15:16:00,
6267,5135,118,Content Download,2024-01-29T09:06:00,
6268,5421,114,Email Click,2020-08-27T02:38:00,
6269,6284,120,Email Open,2020-09-10T16:37:00,
6270,4581,170,Content Download,2020-01-25T17:54:00,
6271,1004,73,Webinar Attended,2022-11-18T08:28:00,
6272,5418,110,Webinar Registration,2024-02-19T01:11:00,
6273,7092,158,Form Fill,2020-07-15T15:02:00,linkedin
6274,1765,198,Email Open,2023-12-28T12:36:00,
6275,732,118,Page Visit,2024-01-12T05:13:00,
6276,4967,84,Ad Click,2024-01-15T20:22:00,google
6277,3651,131,Content Download,2020-10-28T01:55:00,
6278,5544,180,Unsubscribe,2024-11-22T05:42:00,
6279,698,167,Unsubscribe,2020-08-04T13:52:00,
6280,2429,125,Email Open,2023-09-04T08:37:00,
6281,1439,72,Content Download,2022-05-24T07:01:00,
6282,3869,52,Content Download,2023-12-24T03:53:00,
6283,4267,88,Content Download,2022-08-08T19:46:00,
6284,2740,34,Content Download,2023-06-10T01:48:00,
6285,5065,173,Email Open,2023-01-11T03:04:00,
6286,2633,71,Form Fill,2021-10-16T10:49:00,google
6287,2262,118,Webinar Registration,2024-02-11T12:13:00,
6288,4432,148,Email Open,2021-09-10T22:41:00,
6289,4171,62,,2021-12-31T18:57:00,
6290,4618,167,Webinar Attended,2020-09-12T01:01:00,
6291,3122,34,Ad Click,2023-04-08T12:49:00,
6292,7639,114,Page Visit,2020-09-02T05:56:00,direct
6293,4558,89,Ad Click,2021-01-23T18:04:00,direct
6294,7327,175,Form Fill,2021-02-28T19:50:00,facebook
6295,7415,,Ad Click,2023-07-12T19:53:00,
6296,4852,46,Content Download,2024-08-27T21:31:00,
6297,4714,144,Form Fill,2023-01-20T00:55:00,direct
6298,4066,69,Webinar Registration,2021-08-09T06:53:00,
6299,4600,44,Email Click,2024-09-07T22:47:00,
6300,3657,89,Page Visit,2021-01-24T09:52:00,google
6301,5754,39,Email Open,2024-07-27T20:19:00,
6302,5118,189,Content Download,2021-08-28T22:16:00,
6303,2235,95,Content Download,2022-06-08T03:27:00,
6304,2067,91,Email Open,2020-06-25T11:09:00,
6305,118,,Webinar Registration,2021-03-20T21:31:00,
6306,4509,1,Page Visit,2020-08-05T18:04:00,twitter
6307,6907,110,Email Click,2024-02-22T15:59:00,
6308,6242,198,Webinar Registration,2023-12-27T22:37:00,
6309,5487,176,Webinar Attended,2021-08-20T00:58:00,
6310,4998,2,Email Bounce,2023-08-06T06:03:00,
6311,5722,184,Webinar Attended,2020-08-26T11:36:00,
6312,5110,94,Ad Click,2024-12-25T00:00:00,google
6313,6723,,Email Open,2023-10-24T03:10:00,
6314,7562,,Page Visit,2024-12-06T00:00:00,linkedin
6315,535,38,Ad Click,2020-04-15T02:49:00,google
6316,4316,87,Page Visit,2021-08-20T10:38:00,facebook
6317,3865,93,Email Click,2023-12-25T20:15:00,
6318,1384,164,Email Open,2023-06-04T21:42:00,
6319,4061,88,Email Open,2022-06-25T05:24:00,
6320,1700,92,Email Open,2020-09-17T21:04:00,
6321,5067,181,Form Fill,2020-03-10T15:27:00,
6322,1317,33,Email Bounce,2021-06-24T19:13:00,
6323,5586,24,Unsubscribe,2021-12-16T10:11:00,
6324,6054,56,Email Bounce,2020-09-29T17:54:00,
